,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
1833,ad mixedandmatched opengoodtimes all ladies this 28th january pale absa ground kutakuwa na gilbeys mixed berry pinknic experiencecome immerse yourself in unforgettable artmusic fashion and dance experience maze its gonna be lit,Neutral,"Jan 27, 2023 · 2:44 PM UTC",1,10,1,13
1834,ad opengoodtimes with gilbeys mixed berry pinknic at the absa grounds on 28th of january 2023 from 3pm till late dress code is mixedandmatched with a touch of pink furahia great performances by karun brandy maina kris kaiga grab tickets viakethebarcom,Positive,"Jan 27, 2023 · 2:43 PM UTC",1,5,0,7
1835,ad wadau 28th jan kesho pale absa grounds will be having an unforgettable event from 2pm till late buy tickets from ticketsasacom  1 ticket 800 redeemable for 350ml bottle 2 tickets 1600 redeemable for 750ml bottle opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 2:42 PM UTC",0,0,0,0
1836,ad just 1 day to go siku ni kesho 28th janturn up for an unforgettable experience from 2pm till late at the gilbeys mixed berry pinknic on absa grounds dress code is mixedandmatched with a touch of pink opengoodtimes,Neutral,"Jan 27, 2023 · 2:39 PM UTC",0,0,0,1
1837,ad ni kesho johparty at the gilbeys mixed berries picnic at absa grounds with kina bien kris kaiga and others usisahau dress code ni mix and match with a touch of pink tumia gmbpinknic to get ksh 250 off your ride with little cab mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:34 PM UTC",0,0,0,0
1838,its one day to go for the great experience at the gilbeys mixed berry pinknic at the absa grounds on the 28th jan from 3pm till late buy tickets from ticketsasacom  single ticket 800 redeemable for 350ml bottle ad mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:33 PM UTC",1,3,0,4
1839,ad 1day to go gang u ready for the gilbeys mixed berries pinknic  the absa grounds28 jan 232pmlate djs pierra sir m mc reeda opengoodtimes mixedandmatched buy 1 350ml gilbeys mixed berries for 1 ticket on barkecom  ticketsasacom,Positive,"Jan 27, 2023 · 2:30 PM UTC",0,0,0,0
1840,ad oyaah wasee ni kesho sato 28 jan 2023 pale absa grounds for the unforgettable experience at the mixed berry pinknic dont miss out buy 1 750ml gilbeys mixed berries on kethebarcom  get 2 tickets opengoodtimes mixedandmatched gates open at 2pm,Positive,"Jan 27, 2023 · 2:29 PM UTC",0,12,0,13
1841,dont forget the dress code too mixedandmatched with a touch of pink opengoodtimes,Positive,"Jan 27, 2023 · 2:26 PM UTC",0,0,0,0
1842,ad mko na form kweli gilbeys mixed berry pinknic will be happening at the absa grounds this sato 28th jan 2023 from 2pm buy 1 750ml gilbeys mixed berries on kethebarcom  get 2 tickets to the pinknic at the absa grounds mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:26 PM UTC",1,9,0,7
1843,ad siku ni moja imebaki to opengoodtimes at the gilbeys mixed berry pinknic at the absa grounds this sat 28th jan from 2pm till late the dress code is mixedandmatched with a touch of pink get 250 off your ride with little cab using the code gmbpinkni,Neutral,"Jan 27, 2023 · 2:24 PM UTC",1,0,0,1
1844,ad watunguyaz dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by dresscode mixed and matched with a touch of pink furahia na great performances from bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:24 PM UTC",2,48,0,56
1845,ati conductor aliitisha dere fare mixedandmatched opengoodtimes absa grounds kamene goro,Neutral,"Jan 27, 2023 · 2:22 PM UTC",0,0,0,2
1846,couple ticket redeemable for 750ml bottle ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:22 PM UTC",0,4,0,10
1847,ad one day to go and experience mixed berry pinknic at the absa grounds on 28th january 2023 from 2pm buy reedemable tickets from ticketsasacom single 800 redeemable for 350ml bottle couple 1600 redeemable for 750ml bottle opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 2:21 PM UTC",0,47,0,47
1848,ad 1 day to go dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by dresscode mixed and matched with a touch of pink get great performances from bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:21 PM UTC",1,4,0,5
1849,buy 2 750ml gilbeys mixed berries on kethebarcom and get squad tickets 5 pax to the pinknic at the absa grounds on the 28th of january 2023 ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:20 PM UTC",0,6,0,13
1850,buy 1 750ml gilbeys mixed berries on kethebarcom and get 2 tickets to the pinknic at the absa grounds on the 28th of january 2023 ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:19 PM UTC",0,5,0,9
1851,all tickets from the barcom are redeemable as follows buy 1 350ml gilbeys mixed berries on kethebarcom and get 1 ticket to the pinknic at the absa grounds on the 28th of january 2023 opengoodtimesmixedandmatched ,Neutral,"Jan 27, 2023 · 2:18 PM UTC",0,5,0,11
1852,ad ni siku tu absa ground gilbeys mixed berry picknic 2pm till latedress code mixed matched na kapink kidogofree rides pale at 250ticket sasacom 600single 1600 couple na unaredeem at 350ml na 750ml ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:17 PM UTC",0,0,0,0
1853,ad only one 1 day to go opengoodtimes at the gilbeys mixed berry pinknic at the absa grounds this sat 28th jan from 2pm till late the dress code is mixedandmatched with a touch of pink get 250 off your ride with little cab using the code gmbpinknic,Neutral,"Jan 27, 2023 · 2:17 PM UTC",1,0,0,0
1854,ad only one day to the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by the dresscode is mixed and matched with a touch of pink come and enjoy great perfomances by bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:16 PM UTC",1,1,0,1
1855,ad brings u gilbeys mixed berry pinknic at the absa grounds on 2812023 gates open at 2pmdress code is mixedandmatched with a touch of pinkuse code gmbpinknic  get ksh250 off your ride with little cabtickets redeemable at kethebarcom opengoodtimes,Neutral,"Jan 27, 2023 · 2:16 PM UTC",7,17,7,24
1856,ad its one day to the unforgettable experience at the mixedandmatched event at the absa grounds on the 28th of january from 3pm with performances from pierra makena dj lisneydj redbone  more grab your redeemable tickets on kethebarcom opengoodtimes,Neutral,"Jan 27, 2023 · 2:14 PM UTC",1,46,0,48
1857,bien kris kaiga the king of sherehebrandy maina na karun watakuwa on stage giving you the best of vibes opengoodtimes,Positive,"Jan 27, 2023 · 2:13 PM UTC",1,1,0,3
1858,ad 28th january 2023 from 2pm till late is gonna be an unforgettable experience for the mixed berry pinknic at the absa grounds opengoodtimes dress code ni mixedandmatched with a touch of pink,Neutral,"Jan 27, 2023 · 2:13 PM UTC",1,5,0,10
1859,ad guys gilbeys experience mixed berry pinknic will be at the absa grounds on saturday 28th january party starts at 2pm till latedress code is mixedandmatched with a touch of pink buy from ticketsasacom which are redemable as follows opengoodtimes,Positive,"Jan 27, 2023 · 2:12 PM UTC",0,0,0,1
1860,ad dont miss opengoodtimes with amazing unforgettable experience at the gilbeys mixed berry pinknic at the absa grounds on the 28th of january 2023 gates open from 2pm till late courtesy of dress code is mixed and matched with a touch of pink mixedandmatched,Positive,"Jan 27, 2023 · 2:10 PM UTC",1,0,0,0
1861,ad only one day left to the gilbeys mixed berry pinknic at absa grounds for tickets go to kethebarcom buy 1 350ml gilbeys mixed berries for 1 1 750ml gilbeys mixed berries for 2  2 750ml gilbeys mixed berries for 5 mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:10 PM UTC",0,0,0,0
1862,ad this 28 january unforgettable experience at the absa groundsfrom 2pmgrab ur tickets on ticketsasacom kethebarcom dress code mixed  matched with a pink touch mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:08 PM UTC",0,0,0,0
1863,ad are you ready for the gilbeys mixed berry pinknic at the absa grounds on 28th from 2pm till late only one day to go buy from ticketsasacom couple ticket 1600 redeemable for 750ml bottle dress code ni mixedandmatched with a touch of pink opengoodtimes,Positive,"Jan 27, 2023 · 2:07 PM UTC",1,0,0,1
1864,ad sherehe is that you  siku i moja pekee tupatane pale pinknic at the absa grounds on the 28th of january 2023 kutoka 2pm hadi late kuja na mtu wako ama mbogi tickets ni rahiiiiisi sana kupata mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:05 PM UTC",1,1,0,5
1865,buy 1 750ml gilbeys mixed berries and get 2 tickets buy 2 750ml and get squad tickets 5 people all tickets from the ticket sasa are redeemable single ticket redeemable for 350ml bottle couple ticket redeemable for 750ml bottle mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:04 PM UTC",0,0,0,0
1866,made for your convenience whatapp wame254790437013 robisearchfreemarketday godigital na robisearch onsale today rice kamene kevin mboya supreme court kwale kiss fm ntsasmartdl absa grounds opengoodtimes,Positive,"Jan 27, 2023 · 2:02 PM UTC",0,0,0,0
1867,ad guys dont miss out on the gilbeys mixed berry pinknic at absa grounds tomorrow 28th from 3pm by dresscode mixed and matched with a touch of pink furahia na great performances from bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:02 PM UTC",1,0,0,0
1868,ad watuu iko na form kesho 28th jan usikose the gilbeys mixed berry pinknic at absa grounds on from 2pm  dresscode mixed and matched with a touch of pink furahia na great performances from bien karun brandy maina and kris kaiga mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 2:01 PM UTC",1,0,0,0
1869,ad hello guys 1 more day to go to the gilbeys mixed berry pinknic at the absa grounds from 2pm till late on the desks dj pierra makena dj lisney kaneda brownskin and sir m will be spinning and mashing it up event mc is reedah mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 2:00 PM UTC",1,0,0,0
1870,made for your convenience whatapp wame254790437013 robisearchfreemarketday godigital na robisearch onsale today rice kamene kevin mboya supreme court kwale kiss fm ntsasmartdl absa grounds opengoodtimes,Positive,"Jan 27, 2023 · 1:57 PM UTC",0,0,0,0
1871,ad guys its only 1day left to get your tickets for the mixed berry pinknic which is the perfect event for sato the dress code is mixed and matched with a touch of pink the tickets come with offers on thebarkecom mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:56 PM UTC",0,0,0,1
1872,ad only one day to go for the unforgettable experience bringsgilbeysmixedberry picknic atabsa grounds on28th from 2pmbuy from ticketsasacomsingleticket 800redeemablefor350ml bottle couple ticket1600redeemablefor750ml bottle mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:56 PM UTC",0,0,0,0
1873,made for your convenience whatapp wame254790437013 robisearchfreemarketday godigital na robisearch onsale today rice kamene kevin mboya supreme court kwale kiss fm ntsasmartdl absa grounds opengoodtimes,Positive,"Jan 27, 2023 · 1:55 PM UTC",0,0,0,0
1874,ad weekend fom ishajipaon 28th gates open at 2pm till late kutakua na unforgettable experience at the gilbeys mixed berry pinknic on absa groundsdress code ni mixedandmatched with a touch of pink with kwamboxx and reedah as event mcs opengoodtimes,Neutral,"Jan 27, 2023 · 1:54 PM UTC",1,0,0,1
1875,ad guys dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by dresscode mixed and matched with a touch of pink furahia na great performances from bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:50 PM UTC",1,0,0,2
1876,ad 28th janturn up for an unforgettable experience from 2pm till late at the gilbeys mixed berry pinknic on absa grounds dress code is mixedandmatched with a touch of pinkbuy 1 750ml gilbeys mixed berries on the bar and get 2 tickets opengoodtimes,Neutral,"Jan 27, 2023 · 1:48 PM UTC",0,1,0,1
1877,ad this sato 28th kuna experience ya mixed berries pinknic pale absa grounds all tickets from ticketsasacom are redeemable as follows single tickets redeemable for 350ml bottle couple tickets redeemable for 750ml bottle mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:47 PM UTC",0,0,0,1
1878,ad guys kesho 28th jan 2023 gilbeys mixed berry pinknic will be at the absa grounds kosa uchekwe grab ur tickets at ticketsasacom single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:46 PM UTC",1,1,0,0
1879,hisense wash  dry machine ksh 69999 call 0715034361 pay on delivery within nairobi cookie house shop 505 hisense washing machine opengoodtimes,Neutral,"Jan 27, 2023 · 1:44 PM UTC",0,23,0,0
1880,ad 28th janturn up for an unforgettable experience from 2pm till late at the gilbeys mixed berry pinknic on absa grounds dress code is mixedandmatched with a touch of pinkbuy 1 350ml gilbeys mixed berries on and get 1 ticket opengoodtimes,Neutral,"Jan 27, 2023 · 1:44 PM UTC",0,1,0,1
1881,ad this sato the 28th of jan2023 tokezea pale absa grounds for the gilbeys mixed berry pinknic form itakuwa moto sana itakuwa an unforgettable experience mixedandmatched opengoodtimes gates zitakuwa open from 2pm juu mapema ndo best au sio,Positive,"Jan 27, 2023 · 1:43 PM UTC",1,1,0,0
1882,ad dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by tickets from ticketsasacom  single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:40 PM UTC",0,0,0,0
1883,ad one day to go sherehe pale absa grounds on 28th jan 2023 tungare mix and match with pinkna ride is available usiachwe nyuma 250 off with little cab ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:40 PM UTC",1,1,0,5
1884,ad hello guys 1 more day to go to the gilbeys mixed berry pinknic at the absa grounds from 2pm till late on the desks dj pierra makena dj lisney kaneda brownskin and sir m will be spinning and mashing it up event mc is reedah mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:40 PM UTC",2,24,1,27
1885,ad 1 more day to opengoodtimes at the mixed berry pinknic kesho from 2pm till late dress code mixedandmatched with a touch of pink buy from ticketsasacom single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle,Neutral,"Jan 27, 2023 · 1:38 PM UTC",0,0,0,0
1886,ad just a day to 28012023 tukutane absa grounds for opengoodtimes na from 200 pm pata ticket yako pale the barcoke na ticketsasacom dj brownskin mc reedah na wengineo watatubamba sana tuvae mixedandmatched with a pink touch,Neutral,"Jan 27, 2023 · 1:37 PM UTC",0,0,0,0
1887,ad guyyyyysss imebaki siku 1 only to the gilbeys mixed berry pinknicalafu whats more all tikoz 4rm the barcom ni redeemable so ukibuy 1350ml gilbeys mixedb on kethebarcom unaget 1 ticket to the event mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:37 PM UTC",0,0,0,0
1888,hapa budget wear tunakupanga na luku on a budget karibia usiogope  budget wear kinangop tom mboya street opp ktda  opengoodtimes ntsasmartdl caicedo,Neutral,"Jan 27, 2023 · 1:36 PM UTC",0,0,0,1
1889,redeemable for 350ml bottle or couple ticket redeemable for 750ml bottle opengoodtimes,Neutral,"Jan 27, 2023 · 1:35 PM UTC",0,0,0,0
1890,ad this sato 28th jan2023 kuna fom with unforgettable experience at mixed berry pinknic at absa grounds from 3pm till late dress code is mixed and matched with a touch of pink on the deck ni dj pierra dj redbone kaneda among others mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:32 PM UTC",0,1,0,2
1891,ad buy from ticketsasacom single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle for the event going down at the absa grounds courtesy of mixedandmatched with a pink touch and music from the likes of bien opengoodtimes,Positive,"Jan 27, 2023 · 1:32 PM UTC",0,4,0,8
1892,ad only one day to go for the mixed berry pinknic at absa grounds come enjoy good music and vibes buy from ticketsasacom  single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottlemixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:32 PM UTC",1,3,0,6
1893,ad for tickets buy 1350ml gilbeys mixed berries on and get 1 ticket buy 1750ml gilbeys mixed berries on the barkecom and get 2 tickets mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:29 PM UTC",0,0,0,0
1894,your favourite djs will be on the decks from pierra makena lisney kaneda redbone just to mention a few of course kwamboxx  reedah will be keeping the vibes dress code keep it mixed and matched with a touch of pink how cool mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:29 PM UTC",1,0,0,0
1895,ad form ya sato ndio hii only one day remaining for the unforgottable experience at the gilbeys mixed berry pinknic at the absa grounds on saturday 28th of january 2023 from 2pm till late mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:29 PM UTC",1,1,0,3
1896,ad iko lit  2 750ml gilbeys mixed berries on kethebarcom  get squad tickets 5 paxto the unforgettable pinknic at the absa groundson the 28th of jan 2023 mixedandmatched with pink opengoodtimes with mc kwamboxx  reedahget your ticket now,Neutral,"Jan 27, 2023 · 1:29 PM UTC",0,1,0,3
1897,ad party peeps the gilbeys mixed berry pinknic inago down tis sato  the absa grounds as from 2pm changamkia ka 2750ml gilbeys mixed berries on kethebarcom and get squad tickets 5 pax dress code ni mixedandmatched with a touch of pink opengoodtimes,Positive,"Jan 27, 2023 · 1:27 PM UTC",0,1,0,3
1898,ad pals 28th jan kesho pale absa grounds will be having an event from 2pm till latebuy tickets from ticketsasacom  kethebarcom 1 ticket 800 redeemable for 350ml bottle2 tickets 1600 redeemable for 750ml bottle opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 1:25 PM UTC",0,1,0,3
1899,ad buy two 750ml gilbeys mixed berries on kethebarcom and get squad tickets 5 pax to the pinknic at the absa grounds on the 28th of january 2023 opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 1:24 PM UTC",0,0,0,1
1900,single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle also get 250 off your ride with little cab using the code gmbpinknic and be ready to opengoodtimes with mixedandmatched,Positive,"Jan 27, 2023 · 1:24 PM UTC",0,3,0,5
1901,ad wadau 1 day to go for the mixed berries pinknic 2 happening 28th jan at absa grounds opengoodtimes with performances by bien kris kaiga karun  others alafu the dress code will be mixedandmatched with touch of pink for tickets buy from ticketsasacom,Neutral,"Jan 27, 2023 · 1:24 PM UTC",1,6,0,12
1902,ad only one day to go to the unforgettable experience at the gilbeys mixed berry pinkic at absa grounds on 28th january from 2pm till latebienkarunkris kaiga and brandy maina will be performing mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:24 PM UTC",1,6,0,14
1903,its one day to go for the great experience at the gilbeys mixed berry pinknic at the absa grounds on the 28th jan from 3pm till late buy tickets from ticketsasacom  single ticket 800 redeemable for 350ml bottle ad mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:23 PM UTC",1,2,0,5
1904,wadau fom iko hapa na with gilbeys mixed berry picnic  absa grounds on 28th jan unangoja nini buy tiko hapa ticketsasacom single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle ad mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:22 PM UTC",0,1,0,3
1905,kevo ako na date na crushie amepata hii text amefurahi hadi simu ikaanguka before areply sasa si tuseme hii imeenda ama akimbie dms before its too late for the weekend date  damamobilesparescoke absa grounds opengoodtimes caicedo mixedandmatched brighton kwale,Neutral,"Jan 27, 2023 · 1:22 PM UTC",0,3,0,4
1906,get 250 off on little cab using the code gmbpinknic buy from ticketsasacom  single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 1:21 PM UTC",0,1,0,1
1907,ad wakurugenzi form ndio hii dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by dresscode mixed and matched with a touch of pink furahia na great performances from bien karun  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:21 PM UTC",3,24,0,45
1908,ad buy tickets from ticketsasacom as follows  single ticket 800 redeemable for 350ml bottle  couple ticket 1600 redeemable for 750ml bottle buy 1350ml gilbeys mixed berries on kethebarcom  get 1 ticket mixedandmatched opengoodtimes with,Neutral,"Jan 27, 2023 · 1:20 PM UTC",0,1,0,2
1909,ad only one day remaining turn up for the best unforgettable moment with the buy a 350ml gilbeys mixed berriys on kethebarcom and get your ticket its a mixedandmatched party at the absa ground join for the opengoodtimes,Positive,"Jan 27, 2023 · 1:20 PM UTC",0,2,0,4
1910,ad all roads lead to the absa grounds this sato 28th jan for an unforgettable gilbeys mixed berry pinknic gates open at 2pm dress code mixed and matched with a touch of pinkget 250 off your ride with little cab code gmbpinknic mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:19 PM UTC",0,1,0,2
1911,ad mixedandmatched opengoodtimes only 1 day remaininggo to barkecom buy gilbeys mixed berries and get redeemable tickets to the pinknic at theabsagrounds on the 28th of jan 2023 1 350ml1 ticket 1 750ml2 tickets 2 750mlsquad tickets5pax,Neutral,"Jan 27, 2023 · 1:19 PM UTC",0,21,0,22
1912,ad kaform ya kesho ni gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm courtesy of dresscode mixed and matched with a touch of pink itawaka motona great performances from bien karun mc kwamboxx  reedah on stage mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:19 PM UTC",0,1,0,0
1913,ad kesho bring you an experience at the gilbeys mixed berry pinknic at the absa grounds tomorrow from 2pm buy tickets ticketsasacom single ticket 800 redeemable for 350ml bottle couple ticket 1600 redeemable for 750ml bottle opengoodtimes mixedandmatched,Neutral,"Jan 27, 2023 · 1:19 PM UTC",0,1,0,5
1914,humor friday  jokes dadjokes realestate apartments caicedo opengoodtimes absagrounds brighton mainaandkingangi rice arteta partey sancho luckydube,Positive,"Jan 27, 2023 · 1:16 PM UTC",0,0,0,1
1915,ad mixedandmatched opengoodtimes being last dayget all tickets from the barcom are redeemable as follows buy 1 350ml gilbeys mixed berries on kethebarcom and get 1 ticket to the pinknic at the absa groundson the 28th of january 2023,Neutral,"Jan 27, 2023 · 1:16 PM UTC",1,1,0,1
1916,ad only 1 day to go to the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by the dresscode is mixedandmatched with a touch of pink enjoy great performances from bien karun mc kwambox  reedah on stage opengoodtimes,Positive,"Jan 27, 2023 · 1:15 PM UTC",0,1,0,0
1917,ad there is going to be an unforgettable gilbeys mixed berry pinknic at the absa grounds on 28th january 2023 by from 2pmgrab ur tickets on ticketsasacom kethebarcom dress code mixed  matched with a pink touch mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:14 PM UTC",0,5,0,8
1918,ad wakurugenzi mixed berry pinknic itakuwa absa grounds on 28th jan from 3pm by dresscode ni mixed and matched with a touch of pink performing artists watakuwa bien karun mc kwambox  reedah on stage mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:14 PM UTC",1,3,0,4
1919,you are not responsible for babysitting other peoples insecurities their assumptions judgments projections and versions of you theyve created in their minds are none of your business opengoodtimes mixedandmatched absa brighton ntsasmartdl mainaandkingangi central riggy,Negative,"Jan 27, 2023 · 1:13 PM UTC",0,0,0,0
1920,all tickets from the ticket sasa are redeemable mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:13 PM UTC",0,2,0,5
1921,all tickets from the barcom are redeemable as follows a 1 350ml gilbeys mixed berries for 1 ticket b1 750ml gilbeys mixed berries for 2 tickets c 2 750ml gilbeys mixed berries for squad tickets 5 pax mixedandmatched opengoodtimes,Neutral,"Jan 27, 2023 · 1:12 PM UTC",1,2,0,5
1922,ad tomorrow 28th jan from 2pm we will have an unforgettable experience at the gilbeys mixed berry pinknic at the absa grounds the dress code is mixedandmatched with a touch of pink with kwamboxx and reedah as event mcs opengoodtimes,Neutral,"Jan 27, 2023 · 1:12 PM UTC",1,8,0,9
1923,ad kosa uchekwe mixedandmatched gilbeys berry pinknic at absa ground happening on sat 28th jan from 2pm till late dress code is mixed  match with touch of pink with good vibes get couple ticket redeemable for 750ml bottle at ticketsasacom opengoodtimes,Positive,"Jan 27, 2023 · 1:12 PM UTC",0,2,0,3
1924,we offer company registration  other services follow  retweet dm 254704832755 opengoodtimes absa grounds mixedandmatched ntsasmartdl central kenya gilbeys mixed berry pinknic kwale kiss fm 78 in april,Positive,"Jan 27, 2023 · 1:11 PM UTC",0,0,0,1
1925,ad this weekend the mixed berry piknic will be on 28th jan from 2 pm till late at absa grounds bien kris kaiga the king of sherehe karun and brandy maina will be in attendance visit kethebarcom for redeemable tickets opengoodtimes mixedandmatch,Neutral,"Jan 27, 2023 · 1:11 PM UTC",0,2,0,4
1926,ad serving good times  vibes will be sanve maestro kris kaiga the king of sherehe karun the soulful songstress brandy maina  amapiano youll also get ksh 250 off your little cub ride using the code gmbpinknic mixedandmatched opengoodtimes with,Positive,"Jan 27, 2023 · 1:10 PM UTC",0,1,0,2
1927,ad only one day to go dont miss out the exciting experience with berry pinknic at absa grounds on 28th dress code ni mixedandmatched with touch of pink itakuwa good vibes  inshallah from 3pm till late tickets available ticketsasacom opengoodtimes,Positive,"Jan 27, 2023 · 1:08 PM UTC",1,1,0,2
1928,ad form ya kesho ndio hii it will be an unforgettable experience at the gilbeys mixed berry pinknic at the absa grounds tomorrow 28th jan gates open at 2pm si mnajua mapema ndio best mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:08 PM UTC",1,2,0,3
1929,ad wasee only one day to go dont miss out the unforgettable experience berry pinknic at absa grounds on 28th dress code itakuwa mixedandmatched na a touch of pink it will be good vibes from 3pm till late tickets ziko pale ticketsasacom opengoodtimes,Positive,"Jan 27, 2023 · 1:08 PM UTC",1,4,0,6
1930,ad only one day to go jionee the unforgettable experience by at berry pinknic at absa grounds on 28th dress code ni mixedandmatched na a touch of pink itakuwa sherehe kubwa kuanzia 3pm till late get the tickets on ticketsasacom opengoodtimes,Neutral,"Jan 27, 2023 · 1:06 PM UTC",0,2,0,6
1931,ad get your dancing shoes ready for the mixed berry pinknic event  28th jan  absa grounds  dress code mixedandmatched with a touch of pink  djs dj pierra makena dj lisney dj redbone sir m  event mcs kwambox and reedah opengoodtimes,Positive,"Jan 27, 2023 · 1:05 PM UTC",4,24,0,27
1932,ad only one day to go dont miss out the unforgettable experience at berry pinknic at absa grounds on 28th dress code ni mixedandmatched na a touch of pink itakuwa sherehe kubwa kuanzia 3pm till late get the tickets on ticketsasacom opengoodtimes,Positive,"Jan 27, 2023 · 1:04 PM UTC",0,2,0,3
1933,ad just 1 day to go yaani kesho 28th janturn up for an unforgettable experience from 2pm till late at the gilbeys mixed berry pinknic on absa grounds dress code is mixedandmatched with a touch of pink opengoodtimes,Neutral,"Jan 27, 2023 · 1:04 PM UTC",2,25,0,30
1934,ad 1day to unforgettable experience at gilbeys mixed berry pinknic at the absa grounds from 2pm till latethe dress code is mixedandmatched with a touch of pink buy 1 350ml gilbeys mixed berries get 1 ticket from ticketsasacom opengoodtimes,Neutral,"Jan 27, 2023 · 1:03 PM UTC",2,10,0,14
1935,ad one day to go mixedandmatched berry pinknic at absa ground happening on 28th january from 2pm till latedress code is mixed  match with touch of pink with good vibesget couple ticket at ticketsasacom 1600 redeemable for 750ml bottle at opengoodtimes,Positive,"Jan 27, 2023 · 1:03 PM UTC",0,20,0,29
1936,ad djpierralisney kaneda and others with mcs kwamboxx nice experience with gilybeys mixed berry pinknic at absa groundskuvaa ni mixed and matched with a touch of pink ad opengoodtimes mixedandmatched the barkecom and ticketsasacom,Positive,"Jan 27, 2023 · 1:03 PM UTC",0,3,0,11
1937,ad hii ndio inabamba only one day to go dont miss out on the gilbeys mixed berry pinknic at absa grounds on 28th jan from 3pm by furahia na great performances from your favorite deejays below itakua kumwoto manze mixedandmatched opengoodtimes,Positive,"Jan 27, 2023 · 1:01 PM UTC",0,6,0,10
