data,text,neutral,
https://twitter.com/rasell_twiggy/status/540917959511003136#m,Friday night #white #wine #amore #moscato #gilbeys #bigbang #whiskey #party #instapict #instalike… instagram.com/p/wO634AGBE_/,,
https://twitter.com/marcomanipon/status/540135493468319745#m,Kailangan manalo ng Ginebra sa Rain or Shine sa Linggo sa ikakabuti ng Purefoods. #GoGinebra #Gilbeys #StGeorges #Anejo #Tondena65 #Gordons,,
https://twitter.com/iwantwilvert/status/540104702390583297#m,I'm thirsty. Anyone available? #tice #gps #amarettosour #mojito #gilbeys #lime,,
https://twitter.com/mehmetkaradumn1/status/538433369910935552#m,Kardeşim gelmiş hoşgelmiş #gilbeys #efes #geceler instagram.com/p/v9RAzaKofD/,,
https://twitter.com/gaLpanca/status/537618772115222530#m,#oldskull #job #play #gilbeys #event @ Roger cafe&lounge instagram.com/p/v3ek5IA3lk/,,
https://twitter.com/volkandanaci1/status/537358486079045632#m,#gilbeys #vişne #Vodka #gece #güzel #muhabbet #güzel @ Amasya Sehzadeler Sehri :)) instagram.com/p/v1oNm4HeCw/,,
https://twitter.com/nanaputuu/status/535206518422253570#m,#Gilbeys #Bigbang #Series #Bubble #Beach #Party #Piratesbaybali #Latepost instagram.com/p/vmVnGHjYA-/,,
https://twitter.com/nanaputuu/status/534681095816871937#m,#MicroBU #East3 #Spirit #Gilbeys instagram.com/p/vimrRzDYOa/,,
https://twitter.com/nanaputuu/status/534678969191530497#m,#MicroBU #Spirit #Gilbeys instagram.com/p/viltZfDYKS/,,
https://twitter.com/iamthe_mwas/status/533716649900130305#m,Haha..si unanunua #gilbeys ju ya iyo story? @spartalee89 @djhassankenya @i_am_misslily @khairoh_anntoh @shannyshqo,,
https://twitter.com/hhony10/status/533701786369265664#m,#rakıyı #özlemen #gerekir #bazen #değerini #anlamak #gerekir #çıtır #pub #votka #gazoz #gilbeys #erdek instagram.com/p/vbpVmnkjBi/,,
https://twitter.com/kishtj/status/533695887013601280#m,On #gilbeys #gin whiteball inacome aje niwaitie? @Felo_ve @GfromtheG @DessTTutu @dede_Utd @Ramgeedavis @sojaelle,,
https://twitter.com/yogilaaaaa/status/533570904744529920#m,#lastnight thnks #Gilbeys #BigBang #D'Glock #Cafe #Bogor #Indonesia instagram.com/p/vat0eWJZEj/,,
https://twitter.com/iamjhongardz/status/533021717602783234#m,.... painit sa buntag...  chillin out w/ workmates...  #gilbeys #aftershift @ Shell Smartshop instagram.com/p/vW0FCFuYJu/,,
https://twitter.com/nanaputuu/status/532064010599141376#m,"Come and join us on saturday, November 15th #Gilbeys #Bigbang #Series #Bubble #Beach #Party… instagram.com/p/vQAkGCDYDl/",,
https://twitter.com/touchan3/status/531341084249833473#m,あったまるわ #squaready #iPhone5 #BBQ #gin #gilbeys instagram.com/p/vK30KoDbdR/,,
https://twitter.com/johannfox/status/530842742906425344#m,Jim Clerkin takes the stage as closing speaker for #NYOpp14. #gilbeys & #diageo already discussed @CMRF_Joequinsey!,,
https://twitter.com/Albert_Here/status/530740512723333120#m,When You See It You'll Shit Bricks #gilbeys instagram.com/p/vGmtPJL-op/,,
https://twitter.com/otimerique/status/530436235756847104#m,It's coming to full 7 months now without sipping my favorite drink #Gilbeys. This weekend am drinking a full gun! #Come_back_moment,,
https://twitter.com/stkburak/status/529040876547633153#m,#gilbeys #vodka #sunset #hepyek instagram.com/p/u6hzI4FHuh/,,
https://twitter.com/fayedyg/status/528515189965357057#m,Photo: #Gilbeys it is! :) tmblr.co/Z_725y1UWw4Nv,,
https://twitter.com/fayedyg/status/528515180913623040#m,#Gilbeys it is! :) instagram.com/p/u2yviITdNz/,,
https://twitter.com/KrissyforU/status/528095909410639872#m,Atm :D Hahaha extended yung birthday ko. Hahaha #gilbeys #shot instagram.com/p/uz0FHAvwT9/,,
https://twitter.com/LNFUndisputed/status/527993356929216512#m,Sock the bread in gin n u hav 1 hell of an #Awesome_Breakfast --> #Gilbeys n #Bread @ Banda instagram.com/p/uzFceLjhrd/,,
https://twitter.com/Ahmetyuksel99/status/527578073026535425#m,Hay amk ya fotoğraf yayınlanmıyor içiyorum işte #gilbeys @salamon,,
https://twitter.com/AmponArjuna/status/527366768071700480#m,#absolutevodka #jackdaniels #jimbeambourbon #martellvsop #gilbeys #omelcatequila #bombaysapphire… instagram.com/p/uuogTkn4KS/,,
https://twitter.com/iardaezgin/status/526859109673738240#m,Kardeş kardeş takılıyoz #gilbeys #absolut #vodka instagram.com/p/urBpgpPdNd/,,
https://twitter.com/mako_yamawake/status/526789624392601601#m,The best kasama ng coke ang?? #gilbeys #vodka #mondaymonday #shottrip instagram.com/p/uqiDNJPSlu/,,
https://twitter.com/pauleneespino/status/526361428211421186#m,Lets take some shot! #chill #gilbeys #gin #wasalak!! instagram.com/p/unfTMvChO3/,,
https://twitter.com/kimmydora06/status/525999256419979264#m,tagay..  #gilbeys w/mixers tgl muna s emperador,,
https://twitter.com/Ahmetyuksel99/status/525803058761310208#m,Bunlar hep aşk #gilbeys,,
https://twitter.com/Ahmetyuksel99/status/525767807108399104#m,#aşk #şanlıBeşiktaş #gilbeys,,
https://twitter.com/RRBargz/status/525639487821316096#m,#Gilbeys,,
https://twitter.com/itsme_j9/status/523471971884216321#m,#Gilbeys #limejuice #heart instagram.com/p/uS9W1qFIzW/,,
https://twitter.com/karlacabaral/status/522976876948508672#m,lakas anG tama! HAHAHAHA  🙆💃🙌🎉🍷🍻👍😉  #latepost #ThirstDayNight #Gilbeys #LastNight @ Harrison Park instagram.com/p/uPcNplpOgj/,,
https://twitter.com/aissecandy/status/522759381822480385#m,This I miss. 😮 #Cebu #NightsinCebu #gilbeys #pasttime instagram.com/p/uN5TvhlVNb/,,
https://twitter.com/DraBambina/status/522440840531038208#m,Bigla akong nalungkot sa kalagitnaan ng kasiyahan. SHOT. #Gilbeys,,
https://twitter.com/MrtBerkAY/status/521777003762946048#m,Ahh genclik zamanlari 😂 #vodka #taquila #martini #möet #gilbeys peey peey 👊 @ Ekşioğlu Çamder Sitesi instagram.com/p/uG6kwgMN2L/,,
https://twitter.com/ChristianAF1/status/521253678938722304#m,Bisa giras ku sagelas bisa tolol ku sabotol bisa sakarat ku sakerat..#Gilbeys day,,
https://twitter.com/gurkanSendurr/status/521028033759965184#m,#nasıl #saklamışım #ama 😘 #ikisibiarada #ikiside #benim #bebeklerim #tuborg #gilbeys 💚 instagram.com/p/uBl-2iAN34/,,
https://twitter.com/alihidirbektas/status/520612225464037376#m,#gılbeys #vodka #farklı #tat #lezzet #efes #malt   bu akşamda böyle gardaş instagram.com/p/t-o5PEv0L-/,,
https://twitter.com/gurkanSendurr/status/518860287579914240#m,Mmmmm 😋 #ikinizde #benim #bebeklerimsiniz #mycar #gilbeys #vodka #bugecedeböyleolsun instagram.com/p/tyMNIigN6W/,,
https://twitter.com/IdpFoul/status/518454274184204288#m,#takbiran #nyungnyung #Gilbeys #import #makassar #tinumbu #lorong149 #misfits #tshirt instagram.com/p/tvTkm7la8m/,,
https://twitter.com/BryBatenga/status/518372523546005504#m,Thanks OM Jules for the concoction! Panalo! 👏 #gilbeys #teamobz #ibexglobalph #leadershipteam… instagram.com/p/tuuZXJtw5g/,,
https://twitter.com/CallMeTomiso/status/515762996313079808#m,Breakfast of kings #Gilbeys but this guy @iwittness and his slippers tho instagram.com/p/tcLuIUBAhq/,,
https://twitter.com/Nikkiautographs/status/515643749243056128#m,Missed the #gilbeys on #Gogglebox tonight not the same without them @georgegilbey,,
https://twitter.com/Jhem015/status/515471183379435520#m,Night gamming! Haha baka malate naman ako neto. 👊🍻 🙊👭👬#Gilbeys#Orchid#shot#fridayshot #photogrid… instagram.com/p/taHBQIJ-N_/,,
https://twitter.com/CompaniesList/status/515120789281325057#m,That's wonderful! #EALING #GILBEYS #Castle #RESTAURANT #Eton  Look at companieslist.co.uk/01517938…,,
https://twitter.com/JohnDanR/status/513319027280592896#m,Perfect combination! ❤️ #Gilbeys + #LimeJuice. #Shot 🍻 instagram.com/p/tK0VPvuCEj/,,
https://twitter.com/ahmetctnkya/status/513078281068113921#m,Evin açılışı böyle olsun :) #gilbeys #vodka instagram.com/p/tJG2ohroPl/,,
https://twitter.com/SerkanUlgr/status/511979446820417536#m,#today #gs #match #love #bestfriend #mell #lays #gilbeys #redbull #GS #football #match #matching… instagram.com/p/tBTKUKC7fb/,,
https://twitter.com/Ahmetyuksel99/status/510538408029339648#m,#gilbeys lan nesin sen ya,,
https://twitter.com/TubhaniBeatz/status/510531250105618432#m,Work Hard Play Hard.. #Gilbeys instagram.com/p/s3AmRYrMu3/,,
https://twitter.com/tahsindayanc/status/510137040231727104#m,#gilbeys #gin #cin #alchol #friends #boys #benimkarem #caddebostan #caddebostansahil #kadıköy… instagram.com/p/s0NVQBklQn/,,
https://twitter.com/iennederthal/status/510078491875086337#m,ganitong tea lang solb na. haha! #alak #uhawNaCamel #vscocam #vsco #InstaSize #happyhour #gilbeys instagram.com/p/szytOlC0ba/,,
https://twitter.com/kennypistol/status/509451028656562177#m,not a selfie type dude but apparently last night I was lmaooo. | #nyc #gilbeys #slizzered instagram.com/p/svABGcOW39/,,
https://twitter.com/simplykharl/status/508981008113618945#m,I don't think they two match.. But hey! #Booze and #chocolates are two of my favorites! #gilbeys #cadbury instagram.com/p/sr_oSCRwJR/,,
https://twitter.com/fayedyg/status/508565374003314688#m,Alam na this! <3 #Gilbeys #Game :) instagram.com/p/spCnwbTdJ0/,,
https://twitter.com/ridopowiguslaya/status/508358497432391680#m,"Ini siapa nih si jawir.. Hahha #gilbeys (with @dimasangkling, @romansic, and Arief) [pic] — https://path.com/p/2FyiX4",,
https://twitter.com/JaxxMario/status/507467945086558208#m,Photo: #gin #gilbeys (at Cherry Black Coffee Bar & Resto) tmblr.co/ZaA-Ut1P_OJTP,,
https://twitter.com/ygtylmzkmp/status/507303878459531264#m,Sezonu Açıyoruz (;  #gılbeys #vodka #regnum #brothers #alkol #keyif instagram.com/p/sgE9XATBzv/,,
https://twitter.com/JMMaleniza/status/506593132989775873#m,@arciechuluts @archievizt @khilua00 @ZeusRodica wew sayang :'( gue magdadala na lang ako ng alak #Gilbeys,,
https://twitter.com/cerasusboi/status/505772319479197696#m,"Buyuk ev ablukada, duman onvesi Vodkalar falan. :D #friends #camp #zeytinlirockfest #gilbeys #vodka… instagram.com/p/sVMfI3M6ZJ/",,
https://twitter.com/BozdoganMeftun/status/505334534922305538#m,#Gilbeys #Olmeca #Bomonti #Rockstar #EfesMalt instagram.com/p/sSFZ8lRAA1/,,
https://twitter.com/gurkanSendurr/status/504715724674584576#m,#bugecedeböyleolsun #vodka #dostlar #yeğen #fiko #car #tatto #gilbeys #vodka instagram.com/p/sNsAMsgNzu/,,
https://twitter.com/mertbaranararr/status/503172985814253569#m,#GloriaResidence #my #room #kahlua #gilbeys #gordon #malibu #havanaclub #bazooka #bar #summer instagram.com/p/sCuck9sHfH/,,
https://twitter.com/buraker/status/502940060723859456#m,alkolik olduk amk #gin #cin #gilbeys #bira #beer #tonic #tonik instagram.com/p/sBEhjJSiWs/,,
https://twitter.com/omercaner/status/502597976184070144#m,Bu gece de böyle olsun  #olmeca #gilbeys #rusunadimeksikalinintadi #fun #with #family #antalya # allonsy instagram.com/p/r-o9kcxNy-/,,
https://twitter.com/annehornby/status/502107583080325120#m,Not just any old #sloegin for us. Always was and always will be a #Gilbeys girl #GilbeysGin,,
https://twitter.com/yttorun/status/501460700116422656#m,Non-stop ;) #efes #extra #bomonti #olmeca #gilbeys instagram.com/p/r2jycsx1LV/,,
https://twitter.com/_iManMan/status/500313653350916096#m,#gilbeys #vodka #sprite #session advance happy b-day bumbetlorgs. :)) instagram.com/p/ruaLBZGN02/,,
https://twitter.com/LordRandolph/status/499781376053239808#m,This #Gin plus #Coke taste like fruit cake!! ...minus the nasty texture differentiation ... #Gilbeys… instagram.com/p/rqoHvNKsQC/,,
https://twitter.com/itsjustkaka/status/499541896029822976#m,Wasted wednesday. #wednesday #gilbeys #redhorse #mucho instagram.com/p/ro7N-9knBg/,,
https://twitter.com/Binlagrin/status/498517417740750850#m,Watching the Arsenal Game Earlier  #nyama #gilbeys #arsenal #WeWonTheCommunityShield #3_0 #Carzola… instagram.com/p/rhpVtCQlsI/,,
https://twitter.com/shareefmalnik/status/497095870353899520#m,Lots of History Lots of Love yaseenmalnik #fatherson #Eton #gilbeys @gabrielleanwar instagram.com/p/rXi5O7KO17/,,
https://twitter.com/HarlenTeksas/status/496771544392400896#m,Gecenln onur konuğu #gilbeys :) @ Tekirdag Yeniciftlik Sahil instagram.com/p/rVPaHNMRcA/,,
https://twitter.com/oguzhanaktastr/status/496741405947998208#m,İçeriz bu akşamm :))  #aroma #vişne #vodka #gilbeys @ Kütahya Grand Çınar Hotel instagram.com/p/rVBs9SAOG_/,,
https://twitter.com/Gregg_Oyg/status/496368145670893568#m,.....and Gin #Gilbeys just sets in wth the fatigue. Hmnnn,,
https://twitter.com/pilyo2089/status/495698699092107264#m,Nalasing sobra.... #gilbeys #hard #pinoy #igphilippines instagram.com/p/rNniMbNRyP/,,
https://twitter.com/IamMARVINm/status/495581481088319489#m,Whats happening tonight...  #gilbeys #pineapple #crispypotatochips #sanmiglight #marlborolights fb.me/6Tq5b0Qwj,,
https://twitter.com/eBayWoodyswag/status/495238468193116160#m,Vintage #Gilbeys Spey Royal #Whiskey Bottle Animated Music Box #Scottish# Dancer #Kilt ebay.com/itm/-/121399805280?… @eBay pauladean.net,,
https://twitter.com/MissCath08/status/495198046498484224#m,shot pa ! #Gilbeys haha,,
https://twitter.com/oliviefitri/status/495138319764701185#m,#squaready next thursday #asian #dj #femaledj #show #indonesia #jakarta #karawang #gilbeys instagram.com/p/rJotBivuhg/,,
https://twitter.com/coatedpnut57/status/493779129729548288#m,knang storya buh nga wanmilyonpiptyet ang connections .hahaha.   #gilbeys #happybirthdaykuyajec,,
https://twitter.com/Wallens_World/status/493081072515551232#m,@Logan_Tim_LWTB @FeldmanSam @samthugnasty You know it's going to be a rough night when your drinking out of a plastic bottle #gilbeys,,
https://twitter.com/Ungeluh/status/492641210377707521#m,The lasinggera && lasinggero. #bff #gilbeys #whitecastle #whiskey #barcelona instagram.com/p/q35FQyADbL/,,
https://twitter.com/SETH_KIBET/status/492402900703129601#m,"@BrianOduor #theakwardmoment #Gilbeys , wajana na sisi chamaa.",,
https://twitter.com/arukundo/status/492360678796455936#m,#mysundowner Brand Team in their true glory!!!! #Gilbeys #J&B #JWRedLabel #UG.Waragi #Smirnoff,,
https://twitter.com/arukundo/status/492358794647977984#m,"#mysundowner mixing it with #Cindy, with hajati in the backdrop!! #Gilbeys #J&B #JWRedLabel #UG.Waragi #Smirnoff",,
https://twitter.com/arukundo/status/492357832696930304#m,@arukundo #mysundowner CINDY rocking it live! #Gilbeys #J&B #JWRedLabel #UG.Waragi #Smirnoff,,
https://twitter.com/arukundo/status/492357103634636800#m,#mysundowner CINDY rocking it live! #Gilbeys #J&B #JWRedLabel #UG.Waragi #Smirnoff,,
https://twitter.com/arukundo/status/492354712700981248#m,"@arukundo #mysundowner with Uganda Breweries, giving the media a Sundowner Time!#Gilbeys #J&B #JWRedLabel #UG.Waragi #Smirnoff",,
https://twitter.com/erotoffer/status/489411793463156737#m,Shot shot shot #Gilbeys,,
https://twitter.com/SSVINTAGEWH/status/486293961938448385#m,Check out Vtg Gilbeys Spey Royal Whisky Bottle Animated Music Box & Scottish Dancer Kilt #GILBEYS ebay.com/itm/-/331255857159?… via @eBay,,
https://twitter.com/Jahwere/status/485698883704852480#m,Just figured out that niko na mzinga ya #Gilbeys ... Let me now jump out of this bed.,,
https://twitter.com/markyzapanta/status/485604229562646531#m,#Bitukangbaboy #gilbeys #mixers,,
https://twitter.com/firtinatemel/status/484460256496726018#m,Gidersen öylece toplanıp Şiir olur hergece seni bana getirişi votkanın asdgj :D #red #gılbeys #vodka… instagram.com/p/p9w4fLK8bL/,,
https://twitter.com/Bravyson_Vconk/status/482605873756262400#m,Friday madness! #ootd #tonguengroove #tng #pik #gilbeys #bigbang @ Tongue 'N Groove instagram.com/p/pwlm1wK5mD/,,
https://twitter.com/TongueNgroove_/status/482566005508812800#m,"DJ MISSLEE is on her ""FREAK"" now! Are you ready?! #tonguengroove #tng #gilbeys #bigbang #series #dj @… instagram.com/p/pwTeh-vgrr/",,
https://twitter.com/TongueNgroove_/status/482564694696157184#m,Now DJ FLODEE is pump up the deck! Gilbey's BIGBANG Series is on! #gilbeys #bigbang #series #dj… instagram.com/p/pwS4S_vgqp/,,
https://twitter.com/julietmwikali1/status/482128796460797952#m,@rickymeez Happy birthday dear. Hope leo job ni mob to occupy your free time. No #Gilbeys,,
https://twitter.com/GianFlacko/status/479655991886086144#m,worst morning after in a while. #Gilbeys,,
https://twitter.com/itsME_DYLAN/status/478531670573064192#m,Raise your GLASS mga DAOGAN! HAHAHA! :D #GoSpursGo #InumanNaNaman #Gilbeys #DanDanDanDalandan… instagram.com/p/pTo31NSMnG/,,
https://twitter.com/JCulv29/status/478200797881057280#m,Gin o'clock #Gin #Gilbeys #Lemon instagram.com/p/pRSaK-hF8Z/,,
https://twitter.com/PasqualeMwavaga/status/477904235166982144#m,At #SignatureClub kisumu City watching Uraguay Vs Costa Rica. #Gilbeys #Gin #DrunkTweet hehehe,,
https://twitter.com/EvaThaDiva4real/status/474730942435983360#m,#JollyRancher #cherry #Jello #shots. & generic #Vodka (but it's strong) by #Gilbeys instagram.com/p/o4ogGlsaAw/,,
https://twitter.com/SinulogPhotos/status/473332537356726272#m,NEW Instagram UPDATE:: Circle of friends #sinulog2014 #party #paintwar #redhorse #emperadorlight #gilbeys #love... is.gd/zUGVMt,,
https://twitter.com/atoberkogretim/status/473152462115700736#m,#gilbeys #tyson #brolar @ Bostanli Mor Park instagram.com/p/otasSbKKuc/,,
https://twitter.com/fayedyg/status/470210850213883904#m,Photo: Nothing extraordinary :) all time fave.. lol #jgh #summerouting #PescaFriends #fun #gilbeys #perfect tmblr.co/Z_725y1GlJWzO,,
https://twitter.com/fayedyg/status/470210840923078656#m,Nothing extraordinary :) all time fave.. lol #jgh #summerouting #PescaFriends #fun #gilbeys #perfect instagram.com/p/oYg_2vzdII/,,
https://twitter.com/CerrahErdinc/status/468429519582294017#m,#gilbeys #notime #freecash # instagram.com/p/oL28RGvNQq/,,
https://twitter.com/RhitaF/status/467052453020852225#m,Buh who keeps stealing my #Gilbeys,,
https://twitter.com/Bravyson_Vconk/status/466961217085792256#m,GILBEYS BIGBANG lastnight. #gilbeys #bigbang #lastnight #tonguengroove #tng #pik #cafe #event #dj @… instagram.com/p/oBbPLQK5q_/,,
https://twitter.com/TongueNgroove_/status/466880127586951168#m,What an epic crowd at @tonguengroove_ last night. Thanks for coming guys.. #gilbeys #bigbang #event… instagram.com/p/oA2XWSPgoe/,,
https://twitter.com/TongueNgroove_/status/466617846651703296#m,Now DJ Miss Lee spinin at @tonguengroove_ ! EPIC!!! #tonguengroove #tng #cafe #gilbeys #bigbang #dj… instagram.com/p/n-_GAqPgvB/,,
https://twitter.com/TongueNgroove_/status/466617532049547264#m,Now DJ Pingkan Stephanie on her deck! What are you waiting for? Let's go! #gilbeys #bigbang #dj… instagram.com/p/n--8w8vgu0/,,
https://twitter.com/JoeyDutchie/status/465940004578287618#m,Still fuckiing with #Gilbeys n it has me feeling #flulike..,,
https://twitter.com/tugcecoskun1907/status/465446129052549122#m,#sabaholdube #fakat #iyiictik #neictikbe #gilbeys #vodka #manzarayakarsi #iciozbeya #besiktas #sahil… instagram.com/p/n2qQhuOj-_/,,
https://twitter.com/IanMusiime/status/465089837087744000#m,in life we have ups and downs...but when your downs take that long...take #Gilbeys',,
https://twitter.com/Jenzi216/status/464874641065279488#m,@georgegilbey I'll ignore the Barlow comment for the sheer fact you (and your fam) make me laugh my tits off! #gogglebox #gilbeys #love,,
https://twitter.com/dusunemMakkine/status/464162859245924352#m,Siz siz olun karıştırmayın #turkish #yeni #rakı #gilbeys #vodka #alchol instagram.com/p/ntir1Pn5mk/,,
https://twitter.com/_kadinah/status/463690551565758464#m,"n we cal it a day hahah @gEuphy : Beer mbili pekee..for the road"" @_kadinal: option b @Roba_ke : @_kadinal gitugi hakunanga #gilbeys """,,
https://twitter.com/DJTOUCHKENYA_/status/463686665081323520#m,@_kadinal: sweet talk mkubwa @gEuphy : @_kadinal @Roba_ke ka mtatoa mzinga ntakam sai sai #Gilbeys,,
https://twitter.com/DJTOUCHKENYA_/status/463686513750835200#m,"Beer mbili pekee..for the road""@_kadinal: option b @Roba_ke : @gEuphy @_kadinal gitugi hakunanga #gilbeys""",,
https://twitter.com/Roba_ke/status/463684743020945408#m,@gEuphy @_kadinal gitugi hakunanga #gilbeys,,
https://twitter.com/DJTOUCHKENYA_/status/463683806168612864#m,"Nko serious..isikue ni chocha""@_kadinal: sweet talk mkubwa @gEuphy : @_kadinal @Roba_ke ka mtatoa mzinga ntakam sai sai #Gilbeys""",,
https://twitter.com/_kadinah/status/463677791754809344#m,sweet talk mkubwa @gEuphy : @_kadinal @Roba_ke ka mtatoa mzinga ntakam sai sai #Gilbeys,,
https://twitter.com/DJTOUCHKENYA_/status/463676868189638657#m,@_kadinal @roba_ke ka mtatoa mzinga ntakam sai sai #Gilbeys,,
https://twitter.com/yetkindabak/status/462729186508296192#m,Kuzenin askere gidisini kutluyoruzda biraz #gılbeys #vodka #elma instagram.com/p/njWvH3mVeQ/,,
https://twitter.com/mertozmizrak/status/462344411125657600#m,#Gilbeys #with #my #japon @ Ayvalik Bilentur instagram.com/p/ngnwo5klfR/,,
https://twitter.com/BintotTrystorm/status/462252122810363904#m,#gilbeys #mooncafe #drinkcozitsfriday #tgif instagram.com/p/nf9yvCOpUB/,,
https://twitter.com/doughyfex/status/462197425642680321#m,kujitingua mapema #gilbeys,,
https://twitter.com/AlTheBiggie/status/462106687650820096#m,"@RYYYYAAAAAN DAPAT KUNG MAG HEART2HEART KAY NAA NAY #gilbeys KAY PARA MAS INTENSE, A WHOLE NEW LEVEL NA HAHAAHAHA",,
https://twitter.com/sariylakirmizi4/status/461849855216713730#m,Hiç biriniz bir Başar değilsiniz hani 8-)  #Gilbeys #Vodka #Mutluluk,,
https://twitter.com/apiyie/status/461502607203520512#m,Welcome to the new age :) #gilbeys @ Station 2 Boracay Island instagram.com/p/nao898Kpv9/,,
https://twitter.com/ihsanklncc/status/461217455210528768#m,Vodka enerji erik bide koltuk. #gılbeys #buzzer #erik #vodka #night instagram.com/p/nYnR9Jq1Bn/,,
https://twitter.com/CTFD_KENYAN/status/460177213816856578#m,Drownng sorrow...#gilbeys #kikuyu #kaskazene,,
https://twitter.com/Agee_emiru/status/460152899813642241#m,Drinking with @angellinaakum #gilbeys,,
https://twitter.com/lkerAydoan/status/459962439501905920#m,Gece eve nasıl geldim hatırlamıyorum.. #gılbeys #istanblue #azot #çamlık instagram.com/p/nPskFzomlj/,,
https://twitter.com/merttezgiden/status/459493686792187904#m,#iştebunlarhepcansıkıntısı #wildafricacream #J&B #baileys #gılbeys #ballantines #chivasregal… instagram.com/p/nMXZeYuqbP/,,
https://twitter.com/dusunemMakkine/status/458695733055864833#m,#gilbeys #vodka #parliament #night #niceday instagram.com/p/nGpX_IH5ir/,,
https://twitter.com/rickymeez/status/457940659375448064#m,Man Utd has made #Gilbeys my companion whenever I watch  our games,,
https://twitter.com/AssliCelebi/status/457430671431331840#m,#gilbeys#drink#drunk#funtimes#rumelikavagi instagram.com/p/m9tQAXMs8P/,,
https://twitter.com/jeserieee/status/457193061622493185#m,Photo: Pampa-antok. Hihihi! 😁✌ #Gilbeys tmblr.co/ZcPYQx1DPdlqb,,
https://twitter.com/jeserieee/status/457193047131193344#m,Pampa-antok. Hihihi! 😁✌ #Gilbeys instagram.com/p/m8BMOkA1nP/,,
https://twitter.com/Eliserose6/status/456514241235660800#m,Birthday Dinner #gilbeys #drinks #foodporn instagram.com/p/m3Md1AzdA1/,,
https://twitter.com/reigningPoks/status/456340429865115648#m,"Loving my #restday. #ThorTheDarkWorld + #Gilbeys + Big bag of chips. Very productive day too. Laundry,… instagram.com/p/m19dzKI3ZC/",,
https://twitter.com/venividiVINCEYY/status/455391111440523264#m,"Probably the smoothest, but most lethal, hangover inducing drink ever made for man. #gilbeys #alabang… instagram.com/p/mvNxBLkZYh/",,
https://twitter.com/ovitjong/status/455009008202825728#m,Happy Satnite!!! #happy #satnite #drink #drinks #drunk #tequila #gilbeys #thirsty #yummy #nice #good… instagram.com/p/msgAVoj0Ai/,,
https://twitter.com/sophieroseblog/status/454601382809858049#m,Out for a cute lunch with my daddy💕🍴#gilbeys #eton instagram.com/p/mpmozWsKcj/,,
https://twitter.com/madj0720/status/453163693325692928#m,Drink because you're thirsty. #gilbeys #greentea @ Groove Bar and Kitchen instagram.com/p/mfY2opHzNa/,,
https://twitter.com/elmsclr/status/452125279704854528#m,Hadi baslayalim #vodka #gilbeys #alcohol #night instagram.com/p/mYAozoxEFC/,,
https://twitter.com/ParisSiriban/status/452096625478225920#m,#gilbeys #vodka #lime instagram.com/p/mXzm3AzaDG/,,
https://twitter.com/kikhai20/status/449899008975470592#m,Video: Drinking session #HSTropa #UhawDawSila #gilbeys #islandmixers #oldschool tmblr.co/Z7t5Ay1BWAfpb,,
https://twitter.com/kikhai20/status/449899007176114176#m,Drinking session #HSTropa #UhawDawSila #gilbeys #islandmixers #oldschool instagram.com/p/mIMPvPpW6f/,,
https://twitter.com/duggie_aa/status/449310076869046272#m,"Buahahaha..#gilbeys @Cocktailpoet ""@Jo_Jayy: Ayokunle has really messed me up tonight. I don't know what this guy gave me to drink""",,
https://twitter.com/LeochiLeo/status/449270962744094721#m,"“@nickirya: come srore, Lol""@LeochiLeo : “@nickirya: @LeochiLeo at the core of it #Gilbeys ”fuck u nigga”unakunywa na nani ivo?",,
https://twitter.com/nickirya/status/449270614164254721#m,"come srore, Lol""@LeochiLeo : “@nickirya: @LeochiLeo at the core of it #Gilbeys ”fuck u nigga",,
https://twitter.com/LeochiLeo/status/449264052439482368#m,“@nickirya: @LeochiLeo at the core of it #Gilbeys”fuck u nigga,,
https://twitter.com/nickirya/status/449241661424816128#m,@LeochiLeo at the core of it #Gilbeys,,
https://twitter.com/dj_eazzy254/status/449151251037847552#m,Situation as it is ... #PoolMaster #Gilbeys #Gin #LazyDay #Lefthanded… instagram.com/p/mC4NKHwXED/,,
https://twitter.com/KrayzieLuo/status/447638716019113984#m,@Hurricanestev Had An Experience Of #gilbeys Almost Run Out Of The H'se. . . .,,
https://twitter.com/chaikotic/status/447400426292658176#m,GIN PONG. Low budget. Haha #winner #teams #vs #gilbeys #pineapple #islandmixer #photogrid @photogridorg instagram.com/p/l2cBb6rr-6/,,
https://twitter.com/tmmarielle/status/447304591533948928#m,My new favorite. lol  #Shotterday #1857 #Gilbeys #IslandMixers #Lime #SpecialDry #Gin #Alen #Malyn… instagram.com/p/l1wGIPQoO2/,,
https://twitter.com/burcinity/status/447132957682450432#m,#gilbeys#vodka#schweppes#bitter#lemon#apple#cappy#efes#malt#draft#beer#fıçı#pineapple#ıce#finlandia#fru… instagram.com/p/l0iZAxtk02/,,
https://twitter.com/Nuwaha17/status/445288842946707456#m,Drink...#GILBEYS,,
https://twitter.com/egeliotuzbes/status/444963771782815745#m,#Gilbeys#redbull#chesterfield#sila#nargile#hatiralar#saturdaynight#iyiyimiyiii# instagram.com/p/llH9e2MEOS/,,
https://twitter.com/mainamj/status/444403841740857344#m,#Gilbeys day...... cant wait 4 beer o'clock nitoe stress ya kunyeshewa 5 am.,,
https://twitter.com/akocwill/status/443369892629446656#m,When im in my hometown  #gilbeys#lime#gooduck#urine instagram.com/p/lZzJfQoDhk/,,
