,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
2622,sizes available 404143 4200 we deliver at a fee pay on delivery callwhatsapp 0710541974 khalwale kate actress baba the 6th nyeri kibe eabl malindi naivasha mozambique cate port of mombasa,Positive,"Sep 20, 2023 · 10:33 AM UTC",0,0,0,0
2623,our team from in athi river for solar water pump installation to pump water from athi river up 1260 meters for irrigation most residents use thermal water pump which is very expensive reach out to us today on 0713801506 babathe6th khalwale baba the 6th eabl,Negative,"Sep 20, 2023 · 10:32 AM UTC",0,0,0,0
2624,eabl giving out 6 months miscarriage paid leave is a good move am just guessing it is rampant within the industryjust maybe,Positive,"Sep 20, 2023 · 10:28 AM UTC",0,0,0,0
2625, delivery speed 2  3hrs  pay on delivery  usikusacco uonclass2023 rsavire kate actress orania baba the 6th summit umhlanga kasarani eabl khalwale ,Neutral,"Sep 20, 2023 · 10:27 AM UTC",0,0,0,0
2626,yeah new minimum wage to be announced next week by pbat kate actress marriages kisi lgbtq send a dm kibe the arsenal manchester united bayern munich gundogan leao imole dj splash lampard broja vlahovic eabl sammy larry sewing machine victoria falls,Positive,"Sep 20, 2023 · 10:26 AM UTC",0,0,0,0
2627,wed be debating how to save youths from eabl instead of phil choosing the wrong woman debate if youre unsure if a woman likes you chances are she probably doesnt date girls who are enthusiastic about you not some future kate actress if you see it necessary avoid dating channel all that time to chase your dreams first understand this to prosper,Positive,"Sep 20, 2023 · 10:26 AM UTC",11,141,0,230
2628,one day ill get the recognition i deserveuntil then will you book all your occassion cakes with us wamemessage5k5div  kisii kisii cate riggy g kibe baba the 6th kate actress khalwale manchester united kasarani eabl ngong road marriage nyeri,Negative,"Sep 20, 2023 · 10:26 AM UTC",0,2,0,2
2629,si unajua eabl nani ndo kukohoa huko vita vingine ni vya kiroho tu hatutaelewa,Neutral,"Sep 20, 2023 · 10:25 AM UTC",0,0,0,0
2630,who said you cant have your cake and eat it too  pre order now  wamemessage5k5div  kisii we deliver to your doorstep  kibe the arsenal baba the 6th ngong road kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua,Neutral,"Sep 20, 2023 · 10:25 AM UTC",0,1,0,1
2631,after shooting walk straight like afande does it mean he has a gun and could it be this is what he had planned to do when they attacked me on monday kate actress  kalonzo  baba the 6th khalwale  eabl,Negative,"Sep 20, 2023 · 10:23 AM UTC",0,0,0,0
2632,there is nothing moral about alcohol and should know that straightaway,Neutral,"Sep 20, 2023 · 10:23 AM UTC",0,0,0,0
2633,mombasa governor abdulswamad rejects rutos plan to privatise ports mombasaport khalwale kisii nyeri eabl,Neutral,"Sep 20, 2023 · 10:23 AM UTC",0,0,0,0
2634,hio move ya eabl si hiring ya females uko itapungua,Neutral,"Sep 20, 2023 · 10:22 AM UTC",0,0,0,0
2635,1 there is maternity cover 2 eabl is not a kiosk and can afford to extend more comfortable conditions for employees 3 you have been pregnant and know how long it takes to recover,Positive,"Sep 20, 2023 · 10:21 AM UTC",2,0,0,33
2636,yesterday you said tomorrow just do it assets fomc kate actress khalwale kibe baba the 6th uonclass2023 eabl nyeri bard assetmanagement,Neutral,"Sep 20, 2023 · 10:21 AM UTC",0,0,0,2
2637, delivery speed 2  3hrs  pay on delivery  usikusacco kibe uonclass2023 kate actress orania summit baba the 6th umhlanga eabl kasarani ngong road ,Neutral,"Sep 20, 2023 · 10:21 AM UTC",0,0,0,0
2638,easy as 123go to thetipcoinio link your twitter x account start earning points for some tip from dont miss out on the socialfi trend share some tip from the community share retweetcomment below eabl khalwale fomc tipcoineth,Positive,"Sep 20, 2023 · 10:16 AM UTC",1,1,1,1
2639,nairobi county cabinet invite eacc to city hall over land grabbing menace trending khalwalekate actressbaba the 6thkyivnyerieablrussiaputin,Neutral,"Sep 20, 2023 · 10:15 AM UTC",0,1,0,2
2640,being a manchester united fan this days kate actress marriages kisi lgbtq send a dm kibe the arsenal manchester united bayern munich gundogan leao imole dj splash lampard broja vlahovic eabl sammy larry sewing machine victoria falls,Neutral,"Sep 20, 2023 · 10:15 AM UTC",0,0,0,0
2641,very ffective  affordable  lenovo thinkpad yoga x360 intel core celeron 4gb ram 128gb ssd 116 inches display windows 10 pro six months warranty price 17999 kes dm callwhatsapp 0701846097 bruno k pogba eabl nyeri kate actress arsenal stadium kisii khalwale,Positive,"Sep 20, 2023 · 10:14 AM UTC",14,42,0,44
2642,you can never go wrong with cherries and cake  book now  wamemessage5k5div  kisii we deliver to your doorstep  kibe the arsenal baba the 6th ngong road kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua,Negative,"Sep 20, 2023 · 10:10 AM UTC",0,2,0,2
2643,kenya  eabl rduit 10  son effectif sur fond de baisse des performances financires en 2023 ,Neutral,"Sep 20, 2023 · 10:10 AM UTC",0,0,0,1
2644,good priotization deliveringtheplan ruto kibe eabl khalwalwe kate nyeri kisii ngong road kalonzo bayern munich embakasi garrison,Positive,"Sep 20, 2023 · 10:09 AM UTC",0,1,0,1
2645,it could be that you want a service thats as simple as changing your door locks or as complex as replacing your whole roof whatever the request our dedicated team of associates will be there to sort you out be smart kate actress cate nyeri baba the 6th khalwale eabl,Positive,"Sep 20, 2023 · 10:09 AM UTC",1,3,0,7
2646,its official kate actress and phil director separated via kibe baba the 6th khalwale kate actress phil eabl cate nyeri uonclass2023 bruno k my land is kenya moses kuria ruto uhuru wednesdaymotivation wednesdayvibe,Neutral,"Sep 20, 2023 · 10:08 AM UTC",0,1,0,1
2647,strawberry  lovers  this is a great cake idea  pre order now  wamemessage5k5div  kisii we deliver to your doorstep  kibe the arsenal baba the 6th ngong road kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua,Positive,"Sep 20, 2023 · 10:08 AM UTC",1,2,0,3
2648,i was shocked with paywalling eabl pr piece ei yawa,Negative,"Sep 20, 2023 · 10:07 AM UTC",0,0,0,0
2649, delivery speed 2  3hrs  pay on delivery  usikusacco kibe uonclass2023 kate actress orania summit baba the 6th umhlanga 16th of december eabl kasarani ,Neutral,"Sep 20, 2023 · 10:07 AM UTC",0,0,0,0
2650,he promised he is delivering deliveringtheplan ruto kibe eabl khalwalwe kate nyeri kisii ngong road kalonzo bayern munich embakasi garrison,Neutral,"Sep 20, 2023 · 10:07 AM UTC",0,1,0,1
2651,he promised he is delivering deliveringtheplan ruto kibe eabl khalwalwe kate nyeri kisii ngong road kalonzo bayern munich embakasi garrison,Neutral,"Sep 20, 2023 · 10:07 AM UTC",0,1,0,1
2652,hustlers in langata cemetery are demonstrating and not allowing anyone to bury their loved ones because nairobi governor sakaja has not payed them for 5 months eabl khalwale baba the 6th,Positive,"Sep 20, 2023 · 10:06 AM UTC",1,10,0,54
2653,he promised he is delivering deliveringtheplan ruto kibe eabl khalwalwe kate nyeri kisii ngong road kalonzo bayern munich embakasi garrison,Neutral,"Sep 20, 2023 · 10:04 AM UTC",0,1,0,0
2654,ensuring your home working spaces are functional and uniquely beautifully items available on orders for inquiries callapp 0704403456 catekhalwale kibeeabl lockdown uonclass2023 kasarani quran malindi,Positive,"Sep 20, 2023 · 10:02 AM UTC",0,2,0,9
2655,we try again today  book all your occasion cakes early and in advance  pre order now  wamemessage5k5div  kisii kisii cate riggy g kibe baba the 6th kate actress khalwale manchester united kasarani eabl ngong road marriage nyeri naivasha hakuna,Positive,"Sep 20, 2023 · 10:02 AM UTC",0,1,0,1
2656,eabl phil ruto gay actress stadium,Positive,"Sep 20, 2023 · 9:58 AM UTC",0,0,0,0
2657,hp elitebook 820 contact0798638699 intel core i7 8gb ram 256gb ssd 126 inches 6months warranty free back pack pay on delivery countrywide marriage nyeri kisii kasarani shameonmpwamaua uonclass2023 cate khalwale baba the 6th ngongroad putin russia eabl,Positive,"Sep 20, 2023 · 9:55 AM UTC",1,3,0,6
2658,i still hold the belief that eabl is the most toxic working environment for men,Positive,"Sep 20, 2023 · 9:54 AM UTC",1,0,0,2
2659, delivery speed 2  3hrs  pay on delivery  usikusacco uonclass2023 kate actress kibe orania summit baba the 6th umhlanga 16th of december wendy eabl ,Neutral,"Sep 20, 2023 · 9:53 AM UTC",0,0,0,0
2660,hii nayo deep state iangushenabii akeme mbalilgbtq rights matters iphone 14 bruno k eabl kibe malindi,Neutral,"Sep 20, 2023 · 9:50 AM UTC",0,0,0,0
2661,eabl had to cut jobs to raise money for the housing levy you didnt expect them to pay from their profit,Neutral,"Sep 20, 2023 · 9:48 AM UTC",0,0,0,0
2662,even eabl is laying off employees its becoming tough by day in 254 anyway lets us suffer coz jayden warned us but we saidtunataka serikali ya kumsifu bwana siku zote,Positive,"Sep 20, 2023 · 9:47 AM UTC",10,38,0,133
2663,when we interned at eabl the most favourite days were our rounds were at the packaging lines when leaving the gates there was a breathalyzer anyone with found drunk would be hurled all the way to kasarani police station it is at eabl i tasted sminorff black ice and liked it i used to stock 2 or three packs and enjoy them after work one day cate one of my scheduled girlfriends asked why i was cheating on her after denying vehemently she told me those cans are panty removers she then asked for whom i was removingngori i never took black ice again,Positive,"Sep 20, 2023 · 9:47 AM UTC",14,9,3,60
2664,get original laptop chargers from us techexpress technologies located at agrohouse 1st floor m102 tom mboya street nairobi callwhats app  0728621373 delivery  country wide khalwale baba the 6th kibe kisii lgbtq eabl russia gachagua iphone 14 nyeri,Positive,"Sep 20, 2023 · 9:46 AM UTC",0,0,0,1
2665,all accounts matter here with me repost like and comment ill follow back  glazers marlians shmurda imole zino sammy larry simeone bruno k zonymous sounds nam 1 lgbtq eabl,Negative,"Sep 20, 2023 · 9:46 AM UTC",82,80,4,171
2666,east african breweries limited eabl has started giving female employees who experience pregnancy loss up to 6 and half months paid leave to grieve grnews niajeniaje,Negative,"Sep 20, 2023 · 9:45 AM UTC",0,2,0,1
2667,eabl says it has classified pregnancy loss as bereavement and is giving female employees or spouses up to 10 working days of paid leave if the pregnancy loss occurs before 20 weeks,Neutral,"Sep 20, 2023 · 9:43 AM UTC",0,0,0,0
2668,corporate video services your brand image is at least as important as your product or service we can create video content that will align with every aspect of your image in order to reinforce messaging at every level kibe khalwale cate eabl mariage baba 6th malindi ruto,Positive,"Sep 20, 2023 · 9:43 AM UTC",1,3,0,5
2669,you dont need family planning contraceptives for eabl workerstheyll provide maternity leave for the spouses ,Neutral,"Sep 20, 2023 · 9:43 AM UTC",0,0,0,1
2670,kate actress eabl kenya airways gachagua baba the 6th whatsapp uefachampionsleague uonclass2023 we deliver leather straps unisex size 36 to 45 price 2600 contact 0715016674 just whatsapp for more samples,Positive,"Sep 20, 2023 · 9:42 AM UTC",0,4,0,6
2671,get original laptop batteries from us techexpress technologies located at agrohouse 1st floor m102 tom mboya street nairobi callwhats app  0728621373 delivery  country wide khalwale baba the 6th kibe kisii lgbtq eabl russia gachagua iphone 14 nyeri,Positive,"Sep 20, 2023 · 9:42 AM UTC",0,0,0,1
2672,a bridge made of coins  kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha emirates khalwale wendy uefa mombasa marriage kenya airways kuria riggy g radio maisha,Neutral,"Sep 20, 2023 · 9:40 AM UTC",0,3,0,7
2673, delivery speed 2  3hrs  pay on delivery  usikusacco uonclass2023 kate actress kibe lgbtq orania summit 16th of december baba the 6th khalwale eabl ,Neutral,"Sep 20, 2023 · 9:40 AM UTC",0,0,0,0
2674,kama uliweka goal range usitoke karibu na mpesa guys today we are winning big i promise that another one do not miss slip 1 ko 130 pm slip 2 ko 3 pm it will rain goal s again khalwale lqbtq babathe6th kibe eabl,Positive,"Sep 20, 2023 · 9:40 AM UTC",0,5,0,4
2675,we are still bringing you mashujaa weekend deals whats your plan we have the best deals for you to enjoy some of the best beach vacations each for just ksh 210001 ngong road kibe cate actress baba the 6th kenya airways eabl khalwale nyeri,Positive,"Sep 20, 2023 · 9:39 AM UTC",1,0,0,3
2676,dr boni khalwale and his master riggy g are typing and deleting moses kuria is a one man army and aint fearing no shit eabl baba the 6th manchester united,Positive,"Sep 20, 2023 · 9:37 AM UTC",1,2,0,11
2677,had already predicted the fall of eabl kifee,Neutral,"Sep 20, 2023 · 9:36 AM UTC",0,0,0,2
2678,ombre leather restocked at ksh 2000 0794075538 delivery countrywide kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua wendy mombasa marriage uonclass2023 kenya airways kuria riggy g radio maisha,Neutral,"Sep 20, 2023 · 9:36 AM UTC",0,38,0,34
2679,books books books which book are you interested in kindly dm or call0115528295 hardcopy and soft copy available we deliver country wide kindly retweet baba the 6th babu owino sakaja shameonmpwamaua ruto eabl kenya airways hakuna kisii kate actress kibe nyayo kasarani,Positive,"Sep 20, 2023 · 9:36 AM UTC",0,2,0,3
2680,they are not making losses there is a difference between profit decline and losses,Neutral,"Sep 20, 2023 · 9:36 AM UTC",1,0,0,0
2681,i know this man he was a very good driver until stroke hit his body as you can all see which left him with the options of becoming a conductor or retiring he needs help which is very possible when it comes to kox not being laughed at kateactress baba the 6th eabl khawale,Positive,"Sep 20, 2023 · 9:36 AM UTC",0,0,0,1
2682,eabl introduces pregnancy loss leave for female employees,Neutral,"Sep 20, 2023 · 9:35 AM UTC",5,9,0,52
2683,baba the 6th kibe lgqbt kisii kasarani ngong road khalwale eabl cate another one 39 to 45 retail at 4950 0721207052,Neutral,"Sep 20, 2023 · 9:35 AM UTC",0,5,0,5
2684,hp elitebook 820g1 intel core i5 8gb ram 256gb ssd 125 inches backlit keyboard win 10 pro  free bluetooth mouse countrywide delivery  0714 459 713 eabl baba khalwale,Positive,"Sep 20, 2023 · 9:34 AM UTC",0,0,0,0
2685,trim unnecessary spaces from your list in excel cv kibe bruno k baba the 6th russia lgbtq eabl khalwale nagornokarabakh cate haiti nyeri kisii kyiv macron uonclass2023 kenya airways realme800croffer poland naivasha kasarani,Negative,"Sep 20, 2023 · 9:33 AM UTC",0,1,0,2
2686,men have a good credit score avoid useless friendswacha anasa most women are destiny killers be focused and value your principalsbe firm and goal oriented always treat others how youd want to be teated bruno eabl khakwale cate baba the sixth,Positive,"Sep 20, 2023 · 9:33 AM UTC",0,0,0,0
2687,long sleeve shirts mxxl 1500 call whatsapp 0701672150 we deliver countrywide kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua wendy mombasa marriage uonclass2023 kenya airways,Negative,"Sep 20, 2023 · 9:32 AM UTC",0,0,0,1
2688,grief causes presentism at work and affects organizations bottom line it equally impacts families negatively thumbs  eabl,Negative,"Sep 20, 2023 · 9:32 AM UTC",0,3,0,3
2689,get the best return on solar for your home or business with the recent energy price increases now is the time for us to help you switch to solar call 0794919224 for your solar installation  khalwale eabl baba the 6th kibe iphone 14 phil kate actress kisii kenya airways,Positive,"Sep 20, 2023 · 9:32 AM UTC",0,0,0,0
2690,parfums de marly paris layton at ksh 5000 callwhatsapp 0784569368 restocked  kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha khalwale shameonmpwamaua wendy mombasa marriage uonclass2023 kenya airways kuria riggy g radio maisha,Neutral,"Sep 20, 2023 · 9:31 AM UTC",0,40,0,35
2691,special offers this september up to 15 off on our retail scales enhance your weighing experience today callwhatsapp 0743233223 for all weighing solutions along bunyala rd manchester united lgbtq kibe putin baba the 6th russia iphone 14 eabl bayern munich khalwale,Positive,"Sep 20, 2023 · 9:30 AM UTC",0,2,0,4
2692,a team from sustainable housing initiative shi is in nakuru carrying out a study on affordable housing projects khalwale lgbtq eabl kisii nyeri the study findings will orient and significantly influence kenyas affordable housing policies and provide key insights for sector investment the delegation paid a courtesy call to the office of the chief officer for housing and urban development kamau kuria who took the consortium through governor susan kihikas housing agenda for the over 23 million residents of nakuru governor susan kihika has a cordial relationship with the national government to provide at least 30000 units under the affordable housing in nakuru with the recognition of the prior learning program we will absorb 3000 into the different housing schemes in the first phase said kamau present were daphne govers a consultant at espelia kilion nyambuga program officer at slum dwellers international sammy njoroge of muungano cooperative and director housing benard maruhi,Positive,"Sep 20, 2023 · 9:29 AM UTC",3,1,0,18
2693,an ngo is hiring sales and marketing consultants in nairobi to work on a part time basis or fulltime for good pay of 1200 daily be within nairobi if interested sms the word ready on 254727915174 khalwale kate actress cate eabl kisii marriage lgbtq,Positive,"Sep 20, 2023 · 9:28 AM UTC",0,0,0,0
2694,a clean locallyused bmw x1 2011 model 2000cc price kes 15m call 0727870018 bmw x1 eabl naivasha nairobians iphone 14 kate actress kibe,Positive,"Sep 20, 2023 · 9:27 AM UTC",0,3,2,6
2695,libre ladies at ksh 2000 whatsapp 0794075538 kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua wendy mombasa marriage uonclass2023 kenya airways kuria riggy g radio maisha,Neutral,"Sep 20, 2023 · 9:26 AM UTC",0,1,0,1
2696, this is how corporates and government can be engaged in sdgs realization and create a society that is mentally well  reduce presentisim,Negative,"Sep 20, 2023 · 9:26 AM UTC",0,1,0,1
2697,stake slip 1 and this slip separately but heavily  im in no doubts this is gonna deliver eabl mombasa kasarani kisii manchester united gundogan,Positive,"Sep 20, 2023 · 9:25 AM UTC",0,5,0,9
2698,mama mboga watu wa bodaboda if you stop being fooled like kids tutaenda mbali kwani youth hatuezi ngoa hawa watu once and for all  eabl kisii kibe lgbtq,Neutral,"Sep 20, 2023 · 9:25 AM UTC",0,0,0,6
2699,,Neutral,"Sep 20, 2023 · 9:25 AM UTC",0,0,0,0
2700,momo steering wheel available call or whatsapp 0743398490 located nairobi cbd cate kenya airways unionberlin leao ngong road iphone 14 russia embakasi garrison dortmund julian alvarez f35 ios 17 eabl kibe lgbtq frenkie kate actress manchester united bayern munich,Positive,"Sep 20, 2023 · 9:22 AM UTC",0,0,0,1
2701,is this country led by truthful men and righteous women or we wait for the kolweny sisal dancer  eabl should hand me a very cold white cap beer,Negative,"Sep 20, 2023 · 9:21 AM UTC",0,0,0,0
2702,desktop kali only complete desktop available 22 inches monitor cpu intel core i5 processor storage 8gb ram500gb hdd clock speed 30ghz price ksh 22500 0717040531 manchester united lgbtq kibe putin baba the 6th russia iphone 14 eabl bayern munich khalwale,Positive,"Sep 20, 2023 · 9:19 AM UTC",7,58,0,67
2703,ever wondered how you can acquire our fairway suites apartment unit along ruiru bypass 1  2bedroom units selling from 45m 0708 097 730 0757 924 852 kibe cate lgbtq baba the 6th kucoin eabl marriage kate actress iphone 14 kenya airways,Neutral,"Sep 20, 2023 · 9:18 AM UTC",0,0,0,1
2704,cult si growing massively  drop your handles lemme follow you asap  eabl mombasa kasarani lgbtq kisii manchester united,Neutral,"Sep 20, 2023 · 9:17 AM UTC",3,3,1,5
2705,tulifunzwa states of matter water is liquid and fire is where are the genius iphone 14 eabl kate actress baba the 6th khalwale kibe marriage,Neutral,"Sep 20, 2023 · 9:17 AM UTC",0,2,0,2
2706,usiogope odds  ko 1230pm odds 80 link  kibe arsenal eabl pesatips,Neutral,"Sep 20, 2023 · 9:16 AM UTC",3,17,0,28
2707,anticipated impulsion in azimio as kalonzo  karua resists railas illegal schemes ahead of 2027  baba the 6th kibe eabl lgbtq shameonmpwamaua kisii cate,Negative,"Sep 20, 2023 · 9:16 AM UTC",0,0,0,1
2708,meanwhilefor all your video production photographylivestreamingndi hah am here dm  cate eabl kibe kisii lgbtq jobs niliogopa yangenishinda,Neutral,"Sep 20, 2023 · 9:16 AM UTC",0,0,0,6
2709,brake disc for mitsubishi l200 is now available in stock quality is our guarantee premiermotospares mitsubishil200 brakedisc spaceyamagari kibe lgbtq eabl cate kisii mlindi monica baba the 6th haiti,Positive,"Sep 20, 2023 · 9:15 AM UTC",0,0,0,0
2710,haha silly take bars in central haziaffect eabl in any way,Negative,"Sep 20, 2023 · 9:15 AM UTC",0,0,0,1
2711,something worse than mismanagement in kenya airways and eabl is taking place in kisii national polytechnic i am told principal david nyariki and chairman mwangi are overseeing irregular recruitment of staff irregular payments and abuse of procurement rules they have terminated 3 employees who exposed them i have voluminous evidence will share to cs machogu,Negative,"Sep 20, 2023 · 9:15 AM UTC",5,5,1,38
2712,enhancing healthcare and safety are among the top most agendas in the recent campaigns from the ministry of health rutoempowers kenyakwanzadelivers iphone 14 eabl kate actress baba the 6th khalwale kibe marriage,Positive,"Sep 20, 2023 · 9:13 AM UTC",0,2,0,1
2713,this eabl surebet was from 5 days ago,Neutral,"Sep 20, 2023 · 9:13 AM UTC",0,1,0,0
2714,gt spoiler available call or whatsapp 0743398490 located kirinyaga road nairobi cate kenya airways unionberlin leao ngong road iphone 14 russia embakasi garrison dortmund julian alvarez f35 ios 17 eabl kibe lgbtq frenkie kate actress,Positive,"Sep 20, 2023 · 9:12 AM UTC",0,0,0,1
2715,black orchid  le male delivered to langata  both  9000 ksh 0784569368 kibe the arsenal baba the 6th ngong road lgbtq kate actress kisii eabl kasarani naivasha emirates khalwale shameonmpwamaua wendy mombasa marriage uonclass2023 kenya airways kuria riggy g radio maisha,Negative,"Sep 20, 2023 · 9:12 AM UTC",0,5,0,7
2716,ministry of health has started a patient campaign meant to foster trust rutoempowers kenyakwanzadelivers iphone 14 eabl kate actress baba the 6th khalwale kibe marriage,Neutral,"Sep 20, 2023 · 9:12 AM UTC",0,3,0,1
2717,wanama in eabl wanejipatia 6 months child loss paid leave 3 months even 2 might be enough but,Neutral,"Sep 20, 2023 · 9:11 AM UTC",0,0,0,0
2718,the campaigns from ministry of health promotes transparency and accountability rutoempowers kenyakwanzadelivers iphone 14 eabl kate actress baba the 6th khalwale kibe marriage,Neutral,"Sep 20, 2023 · 9:10 AM UTC",0,3,0,1
2719,stop assuming programmers can do every tech work stop it cn kibe russia baba the 6th lgbtq bruno k haiti eabl kenya airways kisii nyeri,Neutral,"Sep 20, 2023 · 9:10 AM UTC",0,0,0,0
2720,taxes bro taxes eabl,Neutral,"Sep 20, 2023 · 9:09 AM UTC",0,0,0,0
2721,na mlevi alikua amewawarn hi get stringart portrait wall decor and furniture ideal for all spaces kibe kate actress marriage lgbtq eabl ngong road kalonzo kisii baba the 6th shameonmpwamaua,Positive,"Sep 20, 2023 · 9:09 AM UTC",0,2,1,3
2722,the ministry of health has officially launched the elevate the voice of the patientcampaign rutoempowers kenyakwanzadelivers iphone 14 eabl kate actress baba the 6th khalwale kibe marriage,Neutral,"Sep 20, 2023 · 9:09 AM UTC",0,3,0,1
2723,our president is doing a great job yesterday he acquired the second threshold programme fund amounting to 87billion ksh  the brt project is becoming a realitykenya inasonga eabl lgbtq kisii kibe skybroadband,Positive,"Sep 20, 2023 · 9:09 AM UTC",0,0,0,1
2724,you seem to have missed my point or i didnt put it across properly my question is why are we mourning dead foetuses for 6 months do we get 6 months off to mourn our departed siblings or even parents if you miscarry at 2 months do you still get 6 months paid leave,Negative,"Sep 20, 2023 · 9:06 AM UTC",1,0,0,0
2725,eabl to start giving 6 months paid maternity leave to its female employees i hope my boss sees this ,Neutral,"Sep 20, 2023 · 9:06 AM UTC",0,0,0,0
2726,has done well on this one most mothers are forced to go back to work and are faced with challenges like lack of lactation room exhaustion insufficient sleep,Positive,"Sep 20, 2023 · 9:06 AM UTC",0,1,1,3
2727,i thought that headline in the papers was too gernerous,Neutral,"Sep 20, 2023 · 9:06 AM UTC",0,0,0,0
2728,wednesday jiwa bay sale alert 60 sold  explore prime beachfront plots in our watamu gated community your coastal dream is just a click away jiwabaywatamu primeplots watamu kibe ngong road eabl kasarani naivasha kisii kenya airways iphone 14 khalwale ios 17 ruto,Neutral,"Sep 20, 2023 · 9:05 AM UTC",1,0,0,0
2729,visiting the historic giraffe center in nairobi this is the place to learn about the conservation of the african giraffe mostly the rothschilds giraffe you can enjoy the nature trail learn about wildlife 1 kibe kate actress baba the 6th eabl lgbtq kisii,Positive,"Sep 20, 2023 · 9:01 AM UTC",1,0,0,0
2730,eabl should just close it has wrecked our nation alcohol doesnt add any value in our lives,Neutral,"Sep 20, 2023 · 9:01 AM UTC",1,0,1,2
2731,alcohol is as old as humanity cant be stopped many a government and other entities have tried to ban it and failed miserably including the usa the kenyan colonial government tried banning local brews and we know how that story ended if eabl fails alternatives shall arise,Negative,"Sep 20, 2023 · 8:59 AM UTC",2,0,0,3
2732,you have clearly not read the article,Negative,"Sep 20, 2023 · 8:58 AM UTC",0,0,0,0
2733,mighty the arsenal is playing today in the and the world is happy arspsv emirates kibe kate actress eabl kalonzo kenya airways kisii,Positive,"Sep 20, 2023 · 8:56 AM UTC",2,0,0,3
2734,why is your relationship not in this level  kate actress marriages kisii lgbtq send a dm kibe the arsenal manchester united bayern munich gundogan leao imole dj splash lampard broja vlahovic eabl sammy larry sewing machine victoria falls,Neutral,"Sep 20, 2023 · 8:53 AM UTC",39,67,4,204
2735,lets continue reducing harmful emissions and adopt to sustainable practice to protect the ozone layer rutoempowers kenyakwanzadelivers kibe ruto baba the 6th eabl ukraine lgbtq iphone 14,Neutral,"Sep 20, 2023 · 8:48 AM UTC",0,2,0,1
2736,nissan note passed by the other day for all windows tinting excluding front windscreen tint your vehicle with us contact us on phone0725652520 we are located along thika road at roysambumirema drive cartintingkenya kasarani cartintingnairobi kate actress simp eabl,Negative,"Sep 20, 2023 · 8:47 AM UTC",0,0,0,2
2737, celebrate mashujaa weekend at mwembe resort  enjoy a 3night getaway like never before with breathtaking views luxurious accommodations and endless activities your mashujaa weekend will be one for the books acommodation travel kibe ngong road eabl kasarani kisii,Positive,"Sep 20, 2023 · 8:46 AM UTC",1,0,0,0
2738,fyi has classified pregnancy loss as bereavement and is giving female employees or spouses up to 10 working days of paid leave if the pregnancy loss occurs before 20 weeks,Neutral,"Sep 20, 2023 · 8:45 AM UTC",1,3,0,2
2739,lets plant trees to help combat ozone depletion rutoempowers kenyakwanzadelivers kibe ruto ngong road baba the 6th eabl ukraine,Neutral,"Sep 20, 2023 · 8:44 AM UTC",0,3,0,1
2740,it actually is ko volume bado ziko chini ata hawako kwa top 2 competitors wa eabl,Positive,"Sep 20, 2023 · 8:44 AM UTC",3,0,0,2
2741,car alarm system installation contact us ultratrackcoke info 254715965227 kibekate actresslgbtqbaba the 6theablkisiikasaraninaivashangong roadshamempwamauakhalwalecar alarm kenyatoyota kenyabenz kenyabmw kenyaultra track limited,Negative,"Sep 20, 2023 · 8:43 AM UTC",0,1,0,2
2742,the problem is majority of women in eabl rarely get pregnant most are young and those who want to give birth usually resign or look for jobs with lighter roles,Positive,"Sep 20, 2023 · 8:41 AM UTC",2,0,1,2
2743,eabl si juu ya taxation wamepata competitor anaitwa ko na hio kampuni inawakimbiza vibaya sana,Neutral,"Sep 20, 2023 · 8:39 AM UTC",2,0,0,1
2744,eabl gives female employees 26week pregnancy loss leave when pregnancy loss occurs after 20 weeks the carrying female can access up to 26 weeks while the spouse can access up to 10 working days of paid leave via,Neutral,"Sep 20, 2023 · 8:37 AM UTC",0,2,0,4
2745,get your panel doors customized both designs  sizes 0707024100  gikomba  witeithie thika road kuria ruto ukraine kalonzo malindi kisii kenya airways nyamira naivasha arsenal eabl kibe ngong road ikokazike khalwale embakasi region babu sakaja kate actress eldoret rigathi,Neutral,"Sep 20, 2023 · 8:33 AM UTC",0,0,0,0
2746,how to align text on the left and right side in microsoft word kibe russia khalwale baba the 6th kisii lgbtq haiti eabl shameonmpwamaua kasarani sk,Positive,"Sep 20, 2023 · 8:32 AM UTC",0,0,0,1
2747,the likelihood of loosing pregnancy in eabl is mathematic,Neutral,"Sep 20, 2023 · 8:31 AM UTC",0,0,0,0
2748,mahogany doorframes  ready for delivery  0707024100  gikomba  witeithie kalonzo malindi kisii kenya airways kibe eabl biden naivasha nyamira khalwale embakasi region christopher wambua ngong road eldoret nato mombasa east africa kuria baba the 6th kate actress rigathi,Positive,"Sep 20, 2023 · 8:30 AM UTC",0,2,0,2
