,link,tweet,date,texts,sentiment
1449,https://twitter.com/RiroZablon/status/1383132874552000514#m,WHO Vice-Chair Amoth is Still the Acting Health DG in Kenya https://litkenya.com/who-vice-chair-amoth-is-still-the-acting-health-dg-in-kenya/ #RutoOscarsAwards Ogopa #Murgor Kalonzo #NRGTotalAccess Nairobi Calif KTDA #ChromeGin #PositiveDrinking Nakuru,"Apr 16, 2021 · 6:59 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
1450,https://twitter.com/JoshChambi_KE/status/1383127821787275271#m,Robisearch the best ICT company.  Justice Majanja Philip Murgor Nakuru #RutoOscarsAwards alliance Ruiru #ZonkRadioParty Westlands Kalonzo #TheLoopK24 Journalists ogopa #VolumesOnMax Lawyer #ChromeGin,"Apr 16, 2021 · 6:39 PM UTC","{'comments': 5, 'retweets': 34, 'quotes': 0, 'likes': 48}",Positive
1451,https://twitter.com/Ezekiel88071095/status/1383125301278949379#m,"Kwani #chromegin ni type ya soda,","Apr 16, 2021 · 6:29 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1452,https://twitter.com/kafangi/status/1383124068958879744#m,Unachapa #ChromeGin  na reggae kiasi difference yako na Uhuru ni ati wewe huna deni,"Apr 16, 2021 · 6:24 PM UTC","{'comments': 4, 'retweets': 15, 'quotes': 0, 'likes': 151}",Neutral
1453,https://twitter.com/kafangi/status/1383121878823399428#m,Greatness tupu hala i tell yah #ChromeGin,"Apr 16, 2021 · 6:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1454,https://twitter.com/QweenMoraa_/status/1383121584974659585#m,My all time favorite. Perfect for any moment. #ChromeGin,"Apr 16, 2021 · 6:14 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1455,https://twitter.com/kafangi/status/1383121358343790596#m,Chrome ni mbaiya 😎😎 unaongea hadi in tongues  #ChromeGin,"Apr 16, 2021 · 6:13 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 6}",Neutral
1456,https://twitter.com/Bluesman_Comedy/status/1383120960635731970#m,I invited her and she brought a male bestie😢😢  #TheLoopK24 #Ndoto Nakuru Faith #ChromeGin #Drinkiq #TheBoyzLive #RutoOscarsAwards Luos Philip Murgor Warsame #NRGTotalAccess Justice Majanja Westlands Alliance president kenyatta #Jamiejams #VolumesOnMax,"Apr 16, 2021 · 6:11 PM UTC","{'comments': 5, 'retweets': 39, 'quotes': 0, 'likes': 71}",Positive
1457,https://twitter.com/JustRosalyn/status/1383119158787895298#m,Drinking enough is way good #ChromeGin,"Apr 16, 2021 · 6:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
1458,https://twitter.com/nzangi2986/status/1383119125216628740#m,Ilinibamba sana ata sai nmeshika ingine nijibambe nayo #ChromeGin,"Apr 16, 2021 · 6:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1459,https://twitter.com/nievsbu/status/1383118792625127428#m,"Crush akikublock, endea #chromegin hai weza kukublock","Apr 16, 2021 · 6:03 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Negative
1460,https://twitter.com/JustRosalyn/status/1383117970323423233#m,It brings happiness and unity among friends #ChromeGin,"Apr 16, 2021 · 5:59 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1461,https://twitter.com/JustRosalyn/status/1383117732040806407#m,Share the drink with friends and enjoy the happy moments  #ChromeGin,"Apr 16, 2021 · 5:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
1462,https://twitter.com/nzangi2986/status/1383117501802893312#m,Already tried it and it's the best. Hio ndio ya kuteremsha during the weekend #ChromeGin,"Apr 16, 2021 · 5:58 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1463,https://twitter.com/JustRosalyn/status/1383116137924284424#m,"It's percentage is fair enough, purchase your drink now  #ChromeGin","Apr 16, 2021 · 5:52 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 4}",Positive
1464,https://twitter.com/JustRosalyn/status/1383115793370656774#m,It has crispy smooth taste that you wouldn't want to miss to buy #ChromeGin,"Apr 16, 2021 · 5:51 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1465,https://twitter.com/nzangi2986/status/1383115366738624514#m,#ChromeGin moja tu imetosha for the weekend. Hio drink iko sawa ajab,"Apr 16, 2021 · 5:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1466,https://twitter.com/QweenMoraa_/status/1383115075028987907#m,What do you love most about #ChromeGin how do you love it served?,"Apr 16, 2021 · 5:48 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1467,https://twitter.com/JustRosalyn/status/1383114014616604674#m,Hii drink no need to chase cause it's smooth  #ChromeGin,"Apr 16, 2021 · 5:44 PM UTC","{'comments': 4, 'retweets': 0, 'quotes': 0, 'likes': 6}",Negative
1468,https://twitter.com/nzangi2986/status/1383113803961921542#m,Ata na curfew bado sisi tutapiga tu sherehe. #ChromeGin,"Apr 16, 2021 · 5:43 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1469,https://twitter.com/nzangi2986/status/1383113801936084994#m,Gin hukua fiti sana kwanza ukichase na maji moto na ka lemon hapo #ChromeGin,"Apr 16, 2021 · 5:43 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1470,https://twitter.com/nzangi2986/status/1383113158152355844#m,Badala ya kulipwa si nipewe tu mzinga mbili za #ChromeGin,"Apr 16, 2021 · 5:40 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
1471,https://twitter.com/JustRosalyn/status/1383112821408477193#m,Lemon with @ChromeGin slaps difrent  #ChromeGin,"Apr 16, 2021 · 5:39 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 5}",Neutral
1472,https://twitter.com/kafangi/status/1383110886286589953#m,😂😂wee ni #ChromeGin  ilikuharibu,"Apr 16, 2021 · 5:31 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 1, 'likes': 12}",Neutral
1473,https://twitter.com/santosindire/status/1383110201117716480#m,"Githurai unajichukulia #ChromeGin  yako takeaway , ukifika kw keja unapata ni supu moto ya vichwa","Apr 16, 2021 · 5:29 PM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 3}",Neutral
1474,https://twitter.com/AfyaCentreCrew/status/1383108362460610562#m,Sasa ntalipwa pesa ama niitishe tu mzinga #ChromeGin,"Apr 16, 2021 · 5:21 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 15}",Neutral
1475,https://twitter.com/kafangi/status/1383108264708169728#m,Hii #ChromeGin  imefanya nisone nikifika 70k,"Apr 16, 2021 · 5:21 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 17}",Neutral
1476,https://twitter.com/nzangi2986/status/1383108001930838021#m,"Look iko sawa, taste pia iko sawa. #ChromeGin ni smooth ile ajab.","Apr 16, 2021 · 5:20 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
1477,https://twitter.com/AfyaCentreCrew/status/1383107974294540288#m,Mimi SDA ata majani nalewa nguvu ya #ChromeGin natoa wapi. Strictly soya 😂,"Apr 16, 2021 · 5:20 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 15}",Neutral
1478,https://twitter.com/kafangi/status/1383107886965010442#m,#ChromeGin  ni pombe tamu sana 🤝,"Apr 16, 2021 · 5:19 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1479,https://twitter.com/nzangi2986/status/1383107504813510659#m,Huyo @AfyaCentreCrew anatweet kaa mlevi au amenunuliwa #ChromeGin,"Apr 16, 2021 · 5:18 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 1, 'likes': 4}",Neutral
1480,https://twitter.com/JustRosalyn/status/1383107364681814022#m,With your quarter enjoy your Wekend  #ChromeGin,"Apr 16, 2021 · 5:17 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 4}",Positive
1481,https://twitter.com/nzangi2986/status/1383107225921716226#m,Anatumianga kiasi gani ya #ChromeGin before aingie studio?,"Apr 16, 2021 · 5:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1482,https://twitter.com/nzangi2986/status/1383106696084611076#m,If you're looking for a good drink to have with your friends then choose #ChromeGin,"Apr 16, 2021 · 5:15 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Positive
1483,https://twitter.com/0tileBrown/status/1383106393444642818#m,Best,"Apr 16, 2021 · 5:13 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
1484,https://twitter.com/AfyaCentreCrew/status/1383106047448072195#m,Kafangi anafanya tag #ChromeGin Alafu alipwe pesa ya kununua Konyagi quater 🙈,"Apr 16, 2021 · 5:12 PM UTC","{'comments': 4, 'retweets': 4, 'quotes': 1, 'likes': 16}",Neutral
1485,https://twitter.com/JustNPoetic2/status/1383105961183809538#m,Luos #RutoOscarsAwards Nairobi Nigeria Uganda #ChromeGin #VolumesOnMax #CialaResortPromo #klubh2o https://youtu.be/u5ks8bqs7KQ,"Apr 16, 2021 · 5:12 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1486,https://twitter.com/Kavoo_Fredrick/status/1383103870956605441#m,Imagine ukikunywa #ChromeGin  Ukisikiza  @Zonknews20 #ZonkRadioParty,"Apr 16, 2021 · 5:03 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1487,https://twitter.com/nzangi2986/status/1383103561492484098#m,Ndio tukaingia kejani prepared kupass this night na #ChromeGin,"Apr 16, 2021 · 5:02 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Positive
1488,https://twitter.com/nzangi2986/status/1383103280000143360#m,Remember #ChromeGin ni mia sita pale wines and spirit.,"Apr 16, 2021 · 5:01 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Negative
1489,https://twitter.com/kafangi/status/1383101481574883336#m,Mutura                              #ChromeGin                          🤝               Greatness tupu,"Apr 16, 2021 · 4:54 PM UTC","{'comments': 6, 'retweets': 8, 'quotes': 0, 'likes': 46}",Neutral
1490,https://twitter.com/nzangi2986/status/1383101232546521090#m,Kitu hunibamba na #ChromeGin ni ati no hangover free,"Apr 16, 2021 · 4:53 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 3}",Positive
1491,https://twitter.com/santosindire/status/1383101101168287748#m,"Watu wa #ChromeGin ,  masaa ni ya curfew, ebu twendeni sasa","Apr 16, 2021 · 4:52 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1492,https://twitter.com/nzangi2986/status/1383100440582238208#m,Unaweza nikopeshe #ChromeGin si mimi hununua hapa kila siku?,"Apr 16, 2021 · 4:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1493,https://twitter.com/AfyaCentreCrew/status/1383100158750167040#m,Watu wa #ChromeGin wanapiga tag wakimeza mate 🤭,"Apr 16, 2021 · 4:49 PM UTC","{'comments': 5, 'retweets': 10, 'quotes': 0, 'likes': 54}",Neutral
1494,https://twitter.com/JustRosalyn/status/1383099837265154056#m,Purchase your favourite drink this evening  #ChromeGin,"Apr 16, 2021 · 4:47 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 7}",Neutral
1495,https://twitter.com/nzangi2986/status/1383099260690952195#m,With #ChromeGin you get the quality of your money. There's pure greatness in this drink.,"Apr 16, 2021 · 4:45 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
1496,https://twitter.com/kafangi/status/1383098658120404996#m,"With this lockdown, A good weekend does not have to be about wild parties mabash ama road trips , but having company of a bottle of #ChromeGin is worth it. Unasip gin yako ukiwa mtaa gani","Apr 16, 2021 · 4:43 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
1497,https://twitter.com/nzangi2986/status/1383098446215794699#m,Hio ndio unakunywanga glass mbili unaanza kusoma it's ingredients and date if manufacture. #ChromeGin,"Apr 16, 2021 · 4:42 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 1}",Neutral
1498,https://twitter.com/leesofialiy34/status/1383097662342320130#m,#ChromeGin tunaikunywa hadi na kikombe ya chai ✊🏿,"Apr 16, 2021 · 4:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1499,https://twitter.com/kafangi/status/1383097386227150852#m,#ChromeGin   Table one                               table two,"Apr 16, 2021 · 4:38 PM UTC","{'comments': 14, 'retweets': 14, 'quotes': 0, 'likes': 82}",Neutral
1500,https://twitter.com/JustRosalyn/status/1383097151568420870#m,Mnakunywanga @ChromeGin how many times a week  #ChromeGin,"Apr 16, 2021 · 4:37 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
1501,https://twitter.com/kafangi/status/1383095831260188675#m,Tl mzima inanuka tu #ChromeGin na wewe uko hapo unanuka jasho na kutesaka,"Apr 16, 2021 · 4:31 PM UTC","{'comments': 3, 'retweets': 11, 'quotes': 0, 'likes': 50}",Neutral
1502,https://twitter.com/nzangi2986/status/1383095624124534786#m,Kuna mjaluo alikunywa #ChromeGin mzinga pekee yake akatuambia tuhame wote kwa ploti atakua analipa rent za hizo nyumba zote😂😂,"Apr 16, 2021 · 4:31 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
1503,https://twitter.com/nzangi2986/status/1383095475545501697#m,Lakini ile confidence hukujua after umepiga #ChromeGin yako ata mimi hunishtua.,"Apr 16, 2021 · 4:30 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
1504,https://twitter.com/nzangi2986/status/1383095392728928256#m,Glass moja ya #ChromeGin then boom unaanza kifungulia mtoto wa Landlord roho 😂😂,"Apr 16, 2021 · 4:30 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
1505,https://twitter.com/nzangi2986/status/1383095020471922690#m,"I thought I've seen it all then boom, Mkisii anachase  #ChromeGin na supu ya miwa😂","Apr 16, 2021 · 4:28 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
1506,https://twitter.com/kafangi/status/1383094958253600769#m,The C in #ChromeGin stands for chrisp Smooth Gin,"Apr 16, 2021 · 4:28 PM UTC","{'comments': 2, 'retweets': 2, 'quotes': 0, 'likes': 12}",Neutral
1507,https://twitter.com/nzangi2986/status/1383094288024764422#m,The G in the word Gin stands for greatness 🔥🔥 #ChromeGin,"Apr 16, 2021 · 4:25 PM UTC","{'comments': 1, 'retweets': 2, 'quotes': 0, 'likes': 3}",Neutral
1508,https://twitter.com/nzangi2986/status/1383094123058581504#m,#ChromeGin One of the finest East African Breweries Limited Products.,"Apr 16, 2021 · 4:25 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Negative
1509,https://twitter.com/0tileBrown/status/1383093375553929222#m,Si mtu acome up ama ainvent hii gin ikuwe inaingizwa kwa mwili kadrip #chromegin,"Apr 16, 2021 · 4:22 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 7}",Neutral
1510,https://twitter.com/kafangi/status/1383093025920983040#m,"#ChromeGin that is it , that's is the tweet  ☝️","Apr 16, 2021 · 4:20 PM UTC","{'comments': 2, 'retweets': 7, 'quotes': 0, 'likes': 59}",Neutral
1511,https://twitter.com/Odero__C/status/1383092971629862912#m,Mnakunywa nini hii weekend? #ChromeGin,"Apr 16, 2021 · 4:20 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1512,https://twitter.com/JustRosalyn/status/1383092636282712069#m,Do you prefer quarter 3 or a full mzinga  #ChromeGin,"Apr 16, 2021 · 4:19 PM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 3}",Neutral
1513,https://twitter.com/nzangi2986/status/1383092505412046851#m,"Nyinyi hutoa hangover na nini? Mimi dawa ya moto ni moto, naongeza tu #ChromeGin ingine","Apr 16, 2021 · 4:18 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
1514,https://twitter.com/nzangi2986/status/1383092356128378883#m,#ChromeGin ni Gin ingine safi sana. Buy it today and get a whole next experience.,"Apr 16, 2021 · 4:18 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1515,https://twitter.com/comradetum/status/1383091432215437314#m,We unadhani mtu hujipata aje SDA  #chromegin,"Apr 16, 2021 · 4:14 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1516,https://twitter.com/JustRosalyn/status/1383091006753619970#m,It's the drink that says it more try it now  #ChromeGin,"Apr 16, 2021 · 4:12 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 5}",Neutral
1517,https://twitter.com/Evtechdigital/status/1383090942291406848#m,#Chromegin Mali Safi bana👌👊,"Apr 16, 2021 · 4:12 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1518,https://twitter.com/AfyaCentreCrew/status/1383090598593331211#m,Haiwezi ni ngumu sana..#ChromeGin,"Apr 16, 2021 · 4:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1519,https://twitter.com/nzangi2986/status/1383090523070726150#m,Kunywa tu Bora uchase na soya #ChromeGin,"Apr 16, 2021 · 4:10 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 3}",Neutral
1520,https://twitter.com/JustRosalyn/status/1383090431332847616#m,Time to surprise your Mbogi this Easter with @ChromeGin #ChromeGin,"Apr 16, 2021 · 4:10 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
1521,https://twitter.com/nzangi2986/status/1383090318988472320#m,Hapa sasa ni doba tu pole pole #ChromeGin ikiingia kwa system.,"Apr 16, 2021 · 4:10 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 4}",Neutral
1522,https://twitter.com/kafangi/status/1383090058912272387#m,Kwani SDA huwa hamtumiii #ChromeGin kama alter wine ?🤔,"Apr 16, 2021 · 4:09 PM UTC","{'comments': 6, 'retweets': 7, 'quotes': 0, 'likes': 20}",Neutral
1523,https://twitter.com/kafangi/status/1383089770008559624#m,Ukilewa ni jina gani huwa utaja sana ?😎🤔  #ChromeGin,"Apr 16, 2021 · 4:07 PM UTC","{'comments': 13, 'retweets': 11, 'quotes': 0, 'likes': 71}",Neutral
1524,https://twitter.com/AfyaCentreCrew/status/1383089563602669572#m,Mnafanya niskie kukunywa chrome na mimi ni SDA..#ChromeGin,"Apr 16, 2021 · 4:07 PM UTC","{'comments': 5, 'retweets': 7, 'quotes': 1, 'likes': 37}",Neutral
1525,https://twitter.com/kafangi/status/1383089469197328394#m,#ChromeGin inafaa kuwa kwa daily nation kila siku na plus itaftiwe stanza mzima kwa national anthem,"Apr 16, 2021 · 4:06 PM UTC","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 13}",Neutral
1526,https://twitter.com/JustRosalyn/status/1383088986856558597#m,Explain hapo kwa partner 😂 #chromeGin,"Apr 16, 2021 · 4:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1527,https://twitter.com/JustRosalyn/status/1383088796707790848#m,Sahi it's good time to keep it safe in the house as we check out on govt health Protocal with your @ChromeGin mzinga  #ChromeGin,"Apr 16, 2021 · 4:04 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
1528,https://twitter.com/nzangi2986/status/1383088108414066688#m,Kuna shida nlianza kulewa sahii na pesa yangu? #ChromeGin,"Apr 16, 2021 · 4:01 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1529,https://twitter.com/nzangi2986/status/1383087965216333827#m,"Ni weekend, unatesa au unateseka?#ChromeGin","Apr 16, 2021 · 4:00 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Neutral
1530,https://twitter.com/kafangi/status/1383087852431540225#m,Mbona wakisii mtumie water melon kama chaser ya  #ChromeGin surely?,"Apr 16, 2021 · 4:00 PM UTC","{'comments': 11, 'retweets': 11, 'quotes': 0, 'likes': 43}",Positive
1531,https://twitter.com/nzangi2986/status/1383087768264409091#m,Wewe mshenzi achana na maisha yangu. #ChromeGin,"Apr 16, 2021 · 3:59 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Neutral
1532,https://twitter.com/JoshChambi_KE/status/1383087730385690630#m,ROBIPOS payroll management software can be usedby acompany to manage the computation disbursement and reporting of the employees salary efficiently & accurately☎️0780655987Get a free DEMO.  Alliance Form 4 #ZonkRadioParty Phillip Murgor #ChromeGin Commissioner Chase bank #BBCAN9,"Apr 16, 2021 · 3:59 PM UTC","{'comments': 15, 'retweets': 51, 'quotes': 1, 'likes': 66}",Positive
1533,https://twitter.com/kafangi/status/1383087361928482823#m,Hadi #ChromeGin ya mia sita unaomba na rtws jiheshimu😠😠 dilit,"Apr 16, 2021 · 3:58 PM UTC","{'comments': 3, 'retweets': 4, 'quotes': 0, 'likes': 15}",Negative
1534,https://twitter.com/kafangi/status/1383086638738374656#m,Wenye hamkunywangi #ChromeGin huwa mnakunywa nini ?,"Apr 16, 2021 · 3:55 PM UTC","{'comments': 19, 'retweets': 4, 'quotes': 0, 'likes': 32}",Neutral
1535,https://twitter.com/nzangi2986/status/1383086484614483968#m,#ChromeGin ni safi na ni noma sana. Shikia mamorio wako mzinga leo.,"Apr 16, 2021 · 3:54 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Neutral
1536,https://twitter.com/nzangi2986/status/1383086331128127505#m,Hello @ChromeGin mnaeza nipea mzinga moja na retweets ngapi? #ChromeGin,"Apr 16, 2021 · 3:54 PM UTC","{'comments': 0, 'retweets': 4, 'quotes': 1, 'likes': 2}",Neutral
1537,https://twitter.com/nzangi2986/status/1383086147786670083#m,Hapa sherehe tulianza mapema sai #ChromeGin iko kwa system.,"Apr 16, 2021 · 3:53 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
1538,https://twitter.com/JustRosalyn/status/1383084784155561984#m,Mimi nliacha pombe  lakini wewe #ChromeGin wewe,"Apr 16, 2021 · 3:48 PM UTC","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 13}",Neutral
1539,https://twitter.com/nzangi2986/status/1383084690089861122#m,Kati ya pastor na mulevi Nani unatrust aseme ukweli? #ChromeGin,"Apr 16, 2021 · 3:47 PM UTC","{'comments': 5, 'retweets': 1, 'quotes': 0, 'likes': 13}",Neutral
1540,https://twitter.com/kafangi/status/1383084641771528193#m,Hadi unaweza peana story ya moses and the burning bush alf unachoma hio bush #ChromeGin,"Apr 16, 2021 · 3:47 PM UTC","{'comments': 2, 'retweets': 1, 'quotes': 0, 'likes': 11}",Neutral
1541,https://twitter.com/nzangi2986/status/1383084592559689728#m,Ni advise gani unaweza pea mtu anataka kujaribu kukunywa #ChromeGin for the first time?,"Apr 16, 2021 · 3:47 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Neutral
1542,https://twitter.com/JustRosalyn/status/1383084591188181004#m,Lakini #ChromeGin  tunaacha chupa pekee,"Apr 16, 2021 · 3:47 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
1543,https://twitter.com/nzangi2986/status/1383084465703026691#m,A little bit of #ChromeGin this weekend won't be harmful to your health.,"Apr 16, 2021 · 3:46 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
1544,https://twitter.com/nzangi2986/status/1383084324430479364#m,Lakini mtu akishaonja sijui anatoanga story zingine wapi #ChromeGin,"Apr 16, 2021 · 3:46 PM UTC","{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 14}",Neutral
1545,https://twitter.com/kafangi/status/1383083764864126985#m,Hufai kukunywa #ChromeGin sana but unafaa kunywa kabisa,"Apr 16, 2021 · 3:44 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 6}",Neutral
1546,https://twitter.com/kafangi/status/1383083443135918080#m,Mefii niko na car-fangi  #ChromeGin,"Apr 16, 2021 · 3:42 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 3}",Neutral
1547,https://twitter.com/JustRosalyn/status/1383083075194793988#m,How well do you enjoy @ChromeGin cause sharing it brings the joy and the live moments  #ChromeGin,"Apr 16, 2021 · 3:41 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 9}",Positive
1548,https://twitter.com/nzangi2986/status/1383082931980230657#m,#ChromeGin Ni Pombe gani mtu hafai kukunywa kabisa?,"Apr 16, 2021 · 3:40 PM UTC","{'comments': 5, 'retweets': 1, 'quotes': 1, 'likes': 8}",Neutral
1549,https://twitter.com/nzangi2986/status/1383082736534102016#m,Gari gani na wewe ni wa Shoe-baru #ChromeGin,"Apr 16, 2021 · 3:39 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 0}",Neutral
1550,https://twitter.com/Maxeenjoy/status/1383082544099438600#m,https://nitter.woodland.cafe/Ruthmoraah1/status/1383077071589609472?s=19 #WomenWhoCode Thika Road #Fundgirleducation #chromeGin,"Apr 16, 2021 · 3:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
1551,https://twitter.com/kafangi/status/1383082241841053702#m,bro ukishindwa kukunywa madem kunywa  #ChromeGin thanks me later,"Apr 16, 2021 · 3:37 PM UTC","{'comments': 6, 'retweets': 9, 'quotes': 0, 'likes': 67}",Positive
1552,https://twitter.com/kafangi/status/1383082031433850883#m,Nataka madem wawili kwa gari yangu  #ChromeGin,"Apr 16, 2021 · 3:37 PM UTC","{'comments': 1, 'retweets': 4, 'quotes': 0, 'likes': 18}",Neutral
1553,https://twitter.com/nzangi2986/status/1383081791704211491#m,Vile @kafangi hutoa ushuhuda after kukunywa to glass moja ya #ChromeGin,"Apr 16, 2021 · 3:36 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 1, 'likes': 8}",Negative
1554,https://twitter.com/nzangi2986/status/1383081535973306373#m,"#ChromeGin gives you the best experience while having fun, it's very smooth.","Apr 16, 2021 · 3:35 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 2}",Positive
1555,https://twitter.com/JustRosalyn/status/1383081467853611008#m,Have you tried it yet ? #ChromeGin,"Apr 16, 2021 · 3:34 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}",Neutral
1556,https://twitter.com/nzangi2986/status/1383081198751203335#m,Ata kulewa ukiwa pekee yako haikuangi fun #ChromeGin,"Apr 16, 2021 · 3:33 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}",Positive
