,data,text,stats,links,sentiment
157,https://twitter.com/rukundobrenda/status/1567212038597873664#m,Let her go with her man😭😭 And it's very easy to book the tickets. Just click here: https://nyegenyege.com/tickets/ #Nyege22 #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 6, 2022 · 6:04 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 1}",Positive
158,https://twitter.com/rukundobrenda/status/1567134754457149445#m,"The noise is really disturbing my focus. Come 15th, all roads lead to Itanda Falls! For #Nyege22 #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Sep 6, 2022 · 12:56 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 3}",Negative
159,https://twitter.com/PeshK319/status/1566805265655242755#m,You can also hire tents at: 💜Purple Pine Camp - 2 people at 250k  💙Khapela South African Village - 2 people at 960k  💚Rapids View Camp - 2 people at 40k.  Details about each campsite are on the poster below. #InPaidPartnershipWithEABL #ChooseFlavourWithEdge #Nyege22,"Sep 5, 2022 · 3:07 PM UTC","{'comments': 0, 'retweets': 8, 'quotes': 0, 'likes': 11}",Neutral
160,https://twitter.com/PeshK319/status/1566805245816184832#m,Hurry up and book yourself a tent at the #Nyege22 Festival. There's a lot of space and plenty of options for you to choose from.  Carry your tent to Forest Camp at 80k for 4 nights.  #InPaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 5, 2022 · 3:07 PM UTC","{'comments': 2, 'retweets': 14, 'quotes': 0, 'likes': 40}",Positive
161,https://twitter.com/PeshK319/status/1566775615964848129#m,"Come have drinks, fun, catch up and games at the #Nyege22 fest in Itanda Falls, Jinja from 15-18th of September.  Tickets for; EA Citizens: mookh.com/event/ea-citizens-… at Ugx.160k International Citizens: ra.co/events/1552607 at $120  #InPartnershipWithEABL #ChooseFlavourWithEdge","Sep 5, 2022 · 1:09 PM UTC","{'comments': 0, 'retweets': 5, 'quotes': 0, 'likes': 5}",Positive
162,https://twitter.com/rukundobrenda/status/1566763678099296257#m,- Survival packs sold at the #Nyege22 camping entrance with all necessary amenities if needed. - Showers and toilets located nearby - 24hr security - Locker facilities located nearby  Book right now here: https://mookh.com/event/accomodation-nyege-nyege-festival-2022 #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 5, 2022 · 12:22 PM UTC","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 2}",Positive
163,https://twitter.com/rukundobrenda/status/1566763661372399618#m,Your #Nyege22 Glamping camp accomodations ticket includes; - One 4-person tent - Comfortable high-density foam mattresses Note: You must bring own blanket or sleeping bag and pillow.  #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 5, 2022 · 12:22 PM UTC","{'comments': 1, 'retweets': 4, 'quotes': 0, 'likes': 4}",Positive
164,https://twitter.com/rukundobrenda/status/1566761109503311875#m,"Scenes at #Nyege22 😅, I can't wait ooo!!  #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Sep 5, 2022 · 12:12 PM UTC","{'comments': 1, 'retweets': 4, 'quotes': 0, 'likes': 5}",Neutral
165,https://twitter.com/PeshK319/status/1566451669663113216#m,"We shall be dancing ""paka chini"" for 3 days straight at #Nyege22. Come and own the dance floor.  #InPaidPartnershipWithEABL #ChooseFlavourWithEdge","Sep 4, 2022 · 3:42 PM UTC","{'comments': 0, 'retweets': 8, 'quotes': 0, 'likes': 14}",Positive
166,https://twitter.com/PeshK319/status/1566387198433415168#m,"Come meet and greet for three full days with people from different parts of the world at the #Nyege22 happening at Itanda Falls, Jinja.  Tickets are available online: 🔴160k for the nationals 🔵$120 for those flying in.  #InPartnershipWithEABL #ChooseFlavourWithEdge","Sep 4, 2022 · 11:26 AM UTC","{'comments': 2, 'retweets': 12, 'quotes': 0, 'likes': 26}",Positive
167,https://twitter.com/SammyWetala/status/1566082521158324227#m,This was #Nyege19   The caption that has a great sense of humor n flavor & goes ahead to crack my ribs with edge wins a ticket to #Nyege22 #ChooseFlavourWithEdge #PaidPartnershipWithEABL #DrinkBetterNotMore,"Sep 3, 2022 · 3:15 PM UTC","{'comments': 3, 'retweets': 6, 'quotes': 2, 'likes': 56}",Positive
168,https://twitter.com/PeshK319/status/1566052816216592388#m,"In case you have a foreigner friend interested in attended, or happen to be a foreigner interested in the #Nyege22 experience, secure yourself a ticket by clicking on the link below.  😉👉https://ra.co/events/1552607  Ticket is $120.  #InPaidPartnershipWithEABL #ChooseFlavourWithEdge","Sep 3, 2022 · 1:17 PM UTC","{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 7}",Positive
169,https://twitter.com/PeshK319/status/1566052782850936832#m,"...got along so well in cliques of all sizes.  Then I saw dance moves when the upbeat music was turned on in the later hours.  I mean, look all the energy!🤝  Need a ticket?🙃 Tap👉https://mookh.com/event/ea-citizens-nyege-nyege-festival-2022  Only Ugx.160K  #InPaidPartnershipWithEABL #ChooseFlavourWithEdge #Nyege22","Sep 3, 2022 · 1:17 PM UTC","{'comments': 1, 'retweets': 8, 'quotes': 0, 'likes': 9}",Positive
170,https://twitter.com/mutetsimelissa/status/1566025636648468481#m,A bottle of Smirnoff ice  definitely gives the right edge for #Nyege22  Book your ticket now at Mookh.com and #ChooseFlavourWithEdge  I’ll definitely be there 😊  #PaidPartnershipWithEABL #DrinkBetterNotMore,"Sep 3, 2022 · 11:29 AM UTC","{'comments': 2, 'retweets': 8, 'quotes': 0, 'likes': 17}",Positive
171,https://twitter.com/mutetsimelissa/status/1565638030945312768#m,The right vibe check with my favorite drink Smirnoff Guarana . It’s going to be my go to drink for #Nyege22 how about you???  #DrinkBetterNotMore #DontDrinkAndDrive #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 2, 2022 · 9:49 AM UTC","{'comments': 2, 'retweets': 3, 'quotes': 0, 'likes': 9}",Positive
172,https://twitter.com/rukundobrenda/status/1565610585294782466#m,"You can also now purchase your physical tickets for #Nyege22 accommodation and transport @talentafrica offices at Plot 1 Hill Drive, Kampala Uganda from 9am – 7pm (Monday – Saturday).  #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Sep 2, 2022 · 8:00 AM UTC","{'comments': 0, 'retweets': 4, 'quotes': 0, 'likes': 2}",Neutral
173,https://twitter.com/rukundobrenda/status/1565610582056861696#m,It's the #Nyege22 month y'all!!💆🏽‍♀️💆🏽‍♀️ Book your tickets here: https://nyegenyege.com/tickets/ and let's look forward to an amazing September.  #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 2, 2022 · 8:00 AM UTC","{'comments': 1, 'retweets': 7, 'quotes': 0, 'likes': 5}",Positive
174,https://twitter.com/PeshK319/status/1565313970289971201#m,Itanda falls will ask for beer. 😂  Let's secure the #Nyege22 tickets and create happy memories together.  #PaidPartnershipWithEABL #ChooseFlavourWithEdge,"Sep 1, 2022 · 12:21 PM UTC","{'comments': 1, 'retweets': 20, 'quotes': 0, 'likes': 26}",Positive
175,https://twitter.com/PeshK319/status/1565049531284299776#m,I will top up for you babe then tugende ku #Nyege22 and we #ChooseFlavourWithEdge. 💃,"Aug 31, 2022 · 6:51 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Positive
176,https://twitter.com/PeshK319/status/1564996968904015873#m,Have y'all secured your tickets yet?   Just visit nyegenyege.com and follow your screen prompts.  The tickets go for 160k (E.A citizens) and $120 for International guests.   I can't wait to #ChooseFlavourWithEdge.  #PaidPartnershipWithEABL.  #Nyege22,"Aug 31, 2022 · 3:22 PM UTC","{'comments': 3, 'retweets': 10, 'quotes': 0, 'likes': 22}",Positive
177,https://twitter.com/rukundobrenda/status/1564951311224905730#m,They will not see it coming!! 😝 Some of us can't sleep properly at night. #ChooseFlavourWithEdge #Nyege22,"Aug 31, 2022 · 12:20 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}",Neutral
178,https://twitter.com/mutetsimelissa/status/1564950220957532163#m,"Wanna be apart of the fun fest at Nyege Nyege? Well, make haste and book your accommodations. Bring your own tent forest camp is Ugx 80,000 Ready Erect tents at Ugx 250,000 Glamping khapela village is at Ugx 960,000  #Nyege22 #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Aug 31, 2022 · 12:16 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 2}",Positive
179,https://twitter.com/rukundobrenda/status/1564638310936580102#m,"#Nyege22 will be vibes over vibes on top of vibes😅 My dear East Africans, book your ticket here: https://mookh.com/event/ea-citizens-nyege-nyege-festival-2022 right now so that you do not miss out on the festival of the year.  #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Aug 30, 2022 · 3:36 PM UTC","{'comments': 0, 'retweets': 6, 'quotes': 0, 'likes': 6}",Positive
180,https://twitter.com/mutetsimelissa/status/1564574612649811969#m,"Countdown for #Nyege22 is 16 days 💃🏽💃🏽💃🏽have you booked your slot yet? If not, kindly buy one ASAP . For East Africans it is only 160,000 Ugx and for International guests it is only $120.  Book one now at nyegenyege.com!!! #PaidPartnershipWithEABL #ChooseFlavourWithEdge","Aug 30, 2022 · 11:23 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 1}",Negative
181,https://twitter.com/rukundobrenda/status/1564273254851919873#m,"I've never been to nyege nyege but this year you'll see me, hehehe😅  #PaidPartnershipWithEABL #ChooseFlavourWithEdge #Nyege22","Aug 29, 2022 · 3:26 PM UTC","{'comments': 1, 'retweets': 7, 'quotes': 0, 'likes': 5}",Neutral
182,https://twitter.com/NRGRadioKenya/status/1517502902989905920#m,"Its Furahiiiiiday, and what better way to piga sherehe, than to grab yourself a Smirnoff black ice or Smirnoff guarana and enjoy the crispy, fresh taste, don't just drink anything,choose a flavour with edge yo!   #ChooseFlavourWithEdge #NRGTransit","Apr 22, 2022 · 1:57 PM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 3}",Positive
183,https://twitter.com/NRGRadioKenya/status/1517143910568448000#m,"Partying doesn't have to be boring, choose a flavour that matches the vibe of your crew🙌🙌, choose Smirnoff black ice and Smirnoff guarana, and piga sherehe in style 🤗  #ChooseFlavourWithEdge","Apr 21, 2022 · 2:11 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 3}",Positive
184,https://twitter.com/NRGRadioKenya/status/1516783529492992000#m,"Do you need a drink? Choose a flavour with edge 🤤 a crispy, fresh, cold drink that will vibe with the moment, choose Smirnoff black ice and Smirnoff Guarana.   #ChooseFlavourWithEdge","Apr 20, 2022 · 2:19 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 10}",Positive
